Name,Date,Last Observation (%),Last Observation (ML)
"Wivenhoe","22-08-2019","53.3","621263.73"
"Wivenhoe","23-08-2019","53.2","619969.2"
"Wivenhoe","24-08-2019","53","617857.97"
"Wivenhoe","25-08-2019","52.9","616351.31"
"Wivenhoe","26-08-2019","52.8","615449.39"
"Wivenhoe","27-08-2019","52.8","615320.23"
"Wivenhoe","28-08-2019","52.8","615575.02"
"Wivenhoe","29-08-2019","52.8","615770.49"
"Wivenhoe","30-08-2019","52.7","614663.34"
"Wivenhoe","31-08-2019","52.8","614978.28"
"Wivenhoe","01-09-2019","52.7","614468.09"
"Wivenhoe","02-09-2019","52.8","614793.53"
"Wivenhoe","03-09-2019","52.7","614663.34"
"Wivenhoe","04-09-2019","52.8","615379.59"
"Wivenhoe","05-09-2019","52.9","616487.55"
"Wivenhoe","06-09-2019","52.9","616487.55"
"Wivenhoe","07-09-2019","52.7","614012.67"
"Wivenhoe","08-09-2019","52.5","611563.54"
"Wivenhoe","09-09-2019","52.3","609842.86"
"Wivenhoe","10-09-2019","52.3","609146.6"
"Wivenhoe","11-09-2019","52.2","608370.33"
"Wivenhoe","12-09-2019","52.2","608176.36"
"Wivenhoe","13-09-2019","52.2","608305.67"
"Wivenhoe","14-09-2019","52.1","607534.98"
"Wivenhoe","15-09-2019","52.1","607127.08"
"Wivenhoe","16-09-2019","52.1","607142.51"
"Wivenhoe","17-09-2019","52.1","606896.43"
"Wivenhoe","18-09-2019","52.1","606626.02"
"Wivenhoe","19-09-2019","52","606293.52"
"Wivenhoe","20-09-2019","52","606252.95"
"Wivenhoe","21-09-2019","52","606097.82"
"Wivenhoe","22-09-2019","52","605557.46"
"Wivenhoe","23-09-2019","52","605402.46"
"Wivenhoe","24-09-2019","51.8","604073.42"
"Wivenhoe","25-09-2019","52.1","607055.24"
"Wivenhoe","26-09-2019","52.1","607659.29"
"Wivenhoe","27-09-2019","52.1","607400.87"
"Wivenhoe","28-09-2019","51.8","603661.61"
"Wivenhoe","29-09-2019","51.4","598726.04"
"Wivenhoe","30-09-2019","51.3","597648.5"
"Wivenhoe","01-10-2019","51.5","600514.12"
"Wivenhoe","02-10-2019","51.7","602117.23"
"Wivenhoe","03-10-2019","51.7","602485.95"
"Wivenhoe","04-10-2019","51.6","601574.35"
"Wivenhoe","05-10-2019","51.3","597368.36"
"Wivenhoe","06-10-2019","50.8","591599.98"
"Wivenhoe","07-10-2019","50.5","588852.72"
"Wivenhoe","08-10-2019","50.6","589592.73"
"Wivenhoe","09-10-2019","50.5","588852.72"
"Wivenhoe","10-10-2019","50.3","586323.38"
"Wivenhoe","11-10-2019","50.2","584620.04"
"Wivenhoe","12-10-2019","50.4","587840.14"
"Wivenhoe","13-10-2019","50.4","586765.51"
"Wivenhoe","14-10-2019","50.3","585818.35"
"Wivenhoe","15-10-2019","50.4","587018.25"
"Wivenhoe","16-10-2019","50.4","587081.44"
"Wivenhoe","17-10-2019","50.2","585313.61"
"Wivenhoe","18-10-2019","50.1","583801.05"
"Wivenhoe","19-10-2019","50.2","585124.4"
"Wivenhoe","20-10-2019","50","582605.4"
"Wivenhoe","21-10-2019","50","582919.89"
"Wivenhoe","22-10-2019","50.1","583549.2"
"Wivenhoe","23-10-2019","49.9","581474.13"
"Wivenhoe","24-10-2019","49.8","579717.19"
"Wivenhoe","25-10-2019","49.5","576838.2"
"Wivenhoe","26-10-2019","49.8","580030.68"
"Wivenhoe","27-10-2019","49.3","574840.83"
"Wivenhoe","28-10-2019","49.3","574404.5"
"Wivenhoe","29-10-2019","49.4","575152.63"
"Wivenhoe","30-10-2019","49.5","577025.68"
"Wivenhoe","31-10-2019","49.5","577338.23"
"Wivenhoe","01-11-2019","49.7","579591.83"
"Wivenhoe","02-11-2019","49.5","576900.69"
"Wivenhoe","03-11-2019","49","571231.88"
"Wivenhoe","04-11-2019","49.2","572847.89"
"Wivenhoe","05-11-2019","49.1","571853.08"
"Wivenhoe","06-11-2019","48.9","569308.89"
"Wivenhoe","07-11-2019","48.8","568194.22"
"Wivenhoe","08-11-2019","49","571542.42"
"Wivenhoe","09-11-2019","48.6","566771.92"
"Wivenhoe","10-11-2019","48.2","561658.01"
"Wivenhoe","11-11-2019","48.2","561289.46"
"Wivenhoe","12-11-2019","48.4","563564.61"
"Wivenhoe","13-11-2019","48.4","563503.04"
"Wivenhoe","14-11-2019","48.2","561166.64"
"Wivenhoe","15-11-2019","48.4","564488.62"
"Wivenhoe","16-11-2019","48.5","564673.53"
"Wivenhoe","17-11-2019","48.2","561412.29"
"Wivenhoe","18-11-2019","48","559326.41"
"Wivenhoe","19-11-2019","47.9","557734.59"
"Wivenhoe","20-11-2019","48.1","559939.4"
"Wivenhoe","21-11-2019","47.8","556634.21"
"Wivenhoe","22-11-2019","47.9","557612.26"
"Wivenhoe","23-11-2019","47.3","551091.75"
"Wivenhoe","24-11-2019","47","548182.1"
"Wivenhoe","25-11-2019","47.1","548545.28"
"Wivenhoe","26-11-2019","47.2","549575.11"
"Wivenhoe","27-11-2019","47.1","548848.04"
"Wivenhoe","28-11-2019","47.3","551213.2"
"Wivenhoe","29-11-2019","47.5","553402.02"
"Wivenhoe","30-11-2019","47.2","549514.49"
"Wivenhoe","01-12-2019","46.8","545644.09"
"Wivenhoe","02-12-2019","46.5","541550.87"
"Wivenhoe","03-12-2019","46.4","540290.81"
"Wivenhoe","04-12-2019","46.3","539032.66"
"Wivenhoe","05-12-2019","46.3","539032.66"
"Wivenhoe","06-12-2019","46.1","537417.88"
"Wivenhoe","07-12-2019","46.2","538015.57"
"Wivenhoe","08-12-2019","45.9","534316.86"
"Wivenhoe","09-12-2019","46","536402.8"
"Wivenhoe","10-12-2019","46","535746.65"
"Wivenhoe","11-12-2019","45.8","534197.82"
"Wivenhoe","12-12-2019","46.1","537656.9"
"Wivenhoe","13-12-2019","46.1","537656.9"
"Wivenhoe","14-12-2019","45.9","535150.6"
"Wivenhoe","15-12-2019","45.5","530456.76"
"Wivenhoe","16-12-2019","45.3","528149.11"
"Wivenhoe","17-12-2019","45.1","526083.38"
"Wivenhoe","18-12-2019","44.8","521614.43"
"Wivenhoe","19-12-2019","44.6","520090.75"
"Wivenhoe","20-12-2019","44.7","521028.09"
"Wivenhoe","21-12-2019","44.8","522201.17"
"Wivenhoe","22-12-2019","44.4","517751.8"
"Wivenhoe","23-12-2019","44.6","519212.9"
"Wivenhoe","24-12-2019","44.9","523140.75"
"Wivenhoe","25-12-2019","44.6","519505.42"
"Wivenhoe","26-12-2019","44.4","516876.33"
"Wivenhoe","27-12-2019","44.2","515593.93"
"Wivenhoe","28-12-2019","44.1","513790.21"
"Wivenhoe","29-12-2019","44.1","513964.59"
"Wivenhoe","30-12-2019","44.1","513557.75"
"Wivenhoe","31-12-2019","44","512628.58"
"Wivenhoe","01-01-2020","44","512222.39"
"Wivenhoe","02-01-2020","44.1","514139.01"
"Wivenhoe","03-01-2020","44.3","515943.48"
"Wivenhoe","04-01-2020","44.2","515535.68"
"Wivenhoe","05-01-2020","43.7","509615.98"
"Wivenhoe","06-01-2020","43.6","508402.51"
"Wivenhoe","07-01-2020","43.7","509095.7"
"Wivenhoe","08-01-2020","43.8","510078.73"
"Wivenhoe","09-01-2020","43.7","508749.03"
"Wivenhoe","10-01-2020","43.8","510136.6"
"Wivenhoe","11-01-2020","43.8","510368.09"
"Wivenhoe","12-01-2020","43.1","502477.05"
"Wivenhoe","13-01-2020","43","501503.22"
"Wivenhoe","14-01-2020","43","501045.35"
"Wivenhoe","15-01-2020","43","501217.02"
"Wivenhoe","16-01-2020","43","501617.73"
"Wivenhoe","17-01-2020","43","501159.79"
"Wivenhoe","18-01-2020","43","501331.49"
"Wivenhoe","19-01-2020","42.9","500244.7"
"Wivenhoe","20-01-2020","42.9","500130.39"
"Wivenhoe","21-01-2020","43.1","502075.92"
"Wivenhoe","22-01-2020","43","501445.97"
"Wivenhoe","23-01-2020","43","501331.49"
"Wivenhoe","24-01-2020","43.1","502477.05"
"Wivenhoe","25-01-2020","42.9","500187.54"
"Wivenhoe","26-01-2020","42.7","497790.47"
"Wivenhoe","27-01-2020","42.6","496936.08"
"Wivenhoe","28-01-2020","42.9","500073.24"
"Wivenhoe","29-01-2020","42.8","498759.87"
"Wivenhoe","30-01-2020","43.1","501789.52"
"Wivenhoe","31-01-2020","43","500759.31"
"Wivenhoe","01-02-2020","42.8","498474.63"
"Wivenhoe","02-02-2020","42.5","495741.43"
"Wivenhoe","03-02-2020","42.4","493810.91"
"Wivenhoe","04-02-2020","42.3","493187.3"
"Wivenhoe","05-02-2020","42.3","493187.3"
"Wivenhoe","06-02-2020","42.5","495343.6"
"Wivenhoe","07-02-2020","42.5","495343.6"
"Wivenhoe","08-02-2020","42.7","498075.47"
"Wivenhoe","09-02-2020","42.8","498645.76"
"Wivenhoe","10-02-2020","43.1","502763.69"
"Wivenhoe","11-02-2020","46.2","537776.44"
"Wivenhoe","12-02-2020","48.1","560921.06"
"Wivenhoe","13-02-2020","50.2","585187.46"
"Wivenhoe","14-02-2020","51.1","595143.05"
"Wivenhoe","15-02-2020","51.6","601733.32"
"Wivenhoe","16-02-2020","51.6","601733.32"
"Wivenhoe","17-02-2020","51.8","603018.41"
"Wivenhoe","18-02-2020","52","605593.86"
"Wivenhoe","19-02-2020","51.9","604691.65"
"Wivenhoe","20-02-2020","52.2","608176.36"
"Wivenhoe","21-02-2020","52.2","608176.36"
"Wivenhoe","22-02-2020","51.8","603018.41"
"Wivenhoe","23-02-2020","51.4","599168.44"
"Wivenhoe","24-02-2020","51.4","599168.44"
"Wivenhoe","25-02-2020","51.4","599168.44"
"Wivenhoe","26-02-2020","51.4","599168.44"
"Wivenhoe","27-02-2020","51.4","599168.44"
"Wivenhoe","28-02-2020","51.5","600450"
"Wivenhoe","29-02-2020","51.4","599168.44"
"Wivenhoe","01-03-2020","51.4","599168.44"
"Wivenhoe","02-03-2020","51.6","601733.32"
"Wivenhoe","03-03-2020","51.5","600450"
"Wivenhoe","04-03-2020","51.6","601733.32"
"Wivenhoe","05-03-2020","51.8","603018.41"
"Wivenhoe","06-03-2020","52","606367.87"
"Wivenhoe","07-03-2020","51.8","603018.41"
"Wivenhoe","08-03-2020","51.1","595334.34"
"Wivenhoe","09-03-2020","51.4","599168.44"
"Wivenhoe","10-03-2020","51.5","600450"
"Wivenhoe","11-03-2020","51.8","603018.41"
"Wivenhoe","12-03-2020","52.2","608564.34"
"Wivenhoe","13-03-2020","52.5","612063.28"
"Wivenhoe","14-03-2020","52.5","612063.28"
"Wivenhoe","15-03-2020","52.3","609470.24"
"Wivenhoe","16-03-2020","52.3","609470.24"
"Wivenhoe","17-03-2020","52.5","612063.28"
"Wivenhoe","18-03-2020","52.7","614663.34"
"Wivenhoe","19-03-2020","53.1","618576.58"
"Wivenhoe","20-03-2020","53.2","619884.51"
"Wivenhoe","21-03-2020","53","617270.41"
"Wivenhoe","22-03-2020","52.6","613362.43"
"Wivenhoe","23-03-2020","52.6","613362.43"
"Wivenhoe","24-03-2020","52.7","614663.34"
"Wivenhoe","25-03-2020","52.9","615966"
"Wivenhoe","26-03-2020","52.9","615966"
"Wivenhoe","27-03-2020","52.9","615966"
"Wivenhoe","28-03-2020","52.9","615966"
"Wivenhoe","29-03-2020","52.5","612063.28"
"Wivenhoe","30-03-2020","52.6","613362.43"
"Wivenhoe","31-03-2020","52.7","614663.34"
"Wivenhoe","01-04-2020","53.2","619884.51"
"Wivenhoe","02-04-2020","53.4","622505.65"
"Wivenhoe","03-04-2020","53.4","622505.65"
"Wivenhoe","04-04-2020","53.2","619884.51"
"Wivenhoe","05-04-2020","52.9","616161.55"
"Wivenhoe","06-04-2020","53.1","618576.58"
"Wivenhoe","07-04-2020","53.1","618838.03"
"Wivenhoe","08-04-2020","53.1","618576.58"
"Wivenhoe","09-04-2020","53.1","618576.58"
"Wivenhoe","10-04-2020","53.2","619884.51"
"Wivenhoe","11-04-2020","52.5","612063.28"
"Wivenhoe","12-04-2020","52.3","609470.24"
"Wivenhoe","13-04-2020","52.2","608176.36"
"Wivenhoe","14-04-2020","52.3","609081.89"
"Wivenhoe","15-04-2020","52.1","606884.23"
"Wivenhoe","16-04-2020","52.1","606884.23"
"Wivenhoe","17-04-2020","52","605787.31"
"Wivenhoe","18-04-2020","52.2","608176.36"
"Wivenhoe","19-04-2020","52.2","608176.36"
"Wivenhoe","20-04-2020","52.2","608176.36"
"Wivenhoe","21-04-2020","52","605593.86"
"Wivenhoe","22-04-2020","51.9","604305.25"
"Wivenhoe","23-04-2020","51.8","603018.41"
"Wivenhoe","24-04-2020","51.8","603018.41"
"Wivenhoe","25-04-2020","51.9","604305.25"
"Wivenhoe","26-04-2020","51.5","600450"
"Wivenhoe","27-04-2020","51.5","600065.35"
"Wivenhoe","28-04-2020","51.4","599168.44"
"Wivenhoe","29-04-2020","51.5","600514.12"
"Wivenhoe","30-04-2020","51.7","602696.97"
"Wivenhoe","01-05-2020","51.4","599168.44"
"Wivenhoe","02-05-2020","51.3","597185.51"
"Wivenhoe","03-05-2020","51","594059.83"
"Wivenhoe","04-05-2020","50.8","592024.27"
"Wivenhoe","05-05-2020","50.9","592787.08"
"Wivenhoe","06-05-2020","50.9","592787.08"
"Wivenhoe","07-05-2020","50.9","592787.08"
"Wivenhoe","08-05-2020","50.9","592787.08"
"Wivenhoe","09-05-2020","50.7","590373.69"
"Wivenhoe","10-05-2020","50.4","587713.65"
"Wivenhoe","11-05-2020","50.4","586765.51"
"Wivenhoe","12-05-2020","50.4","587081.44"
"Wivenhoe","13-05-2020","50.7","590246.85"
"Wivenhoe","14-05-2020","50.8","591516.09"
"Wivenhoe","15-05-2020","50.7","590246.85"
"Wivenhoe","16-05-2020","50.5","588979.37"
"Wivenhoe","17-05-2020","50.5","588979.37"
"Wivenhoe","18-05-2020","50.4","587713.65"
"Wivenhoe","19-05-2020","50.2","585502.85"
"Wivenhoe","20-05-2020","50.2","585187.46"
"Wivenhoe","21-05-2020","50.4","587713.65"
"Wivenhoe","22-05-2020","50.2","585187.46"
"Wivenhoe","23-05-2020","50.3","586449.68"
"Wivenhoe","24-05-2020","50.2","585187.46"
"Wivenhoe","25-05-2020","50.2","585187.46"
"Wivenhoe","26-05-2020","49.9","581411.32"
"Wivenhoe","27-05-2020","49.9","581348.52"
"Wivenhoe","28-05-2020","49.7","578902.63"
"Wivenhoe","29-05-2020","49.5","576400.89"
"Wivenhoe","30-05-2020","49.4","575152.63"
"Wivenhoe","31-05-2020","49.3","574903.18"
"Wivenhoe","01-06-2020","49.5","576400.89"
"Wivenhoe","02-06-2020","49","571418.19"
"Wivenhoe","03-06-2020","49","571418.19"
"Wivenhoe","04-06-2020","49.4","575152.63"
"Wivenhoe","05-06-2020","49.6","577650.89"
"Wivenhoe","06-06-2020","49.3","573906.09"
"Wivenhoe","07-06-2020","49.4","575152.63"
"Wivenhoe","08-06-2020","49.4","575152.63"
"Wivenhoe","09-06-2020","49.2","573407.96"
"Wivenhoe","10-06-2020","49.1","572412.52"
"Wivenhoe","11-06-2020","49.3","573906.09"
"Wivenhoe","12-06-2020","49","571418.19"
"Wivenhoe","13-06-2020","48.9","570176.83"
"Wivenhoe","14-06-2020","48.8","568937.18"
"Wivenhoe","15-06-2020","49","570424.96"
"Wivenhoe","16-06-2020","48.9","570176.83"
"Wivenhoe","17-06-2020","48.8","568813.31"
"Wivenhoe","18-06-2020","49.1","571977.37"
"Wivenhoe","19-06-2020","48.9","570176.83"
"Wivenhoe","20-06-2020","48.8","568937.18"
"Wivenhoe","21-06-2020","49","570673.17"
"Wivenhoe","22-06-2020","48.9","569804.75"
"Wivenhoe","23-06-2020","48.7","567761.1"
"Wivenhoe","24-06-2020","48.7","566895.51"
"Wivenhoe","25-06-2020","48.7","567142.74"
"Wivenhoe","26-06-2020","48.6","566092.49"
"Wivenhoe","27-06-2020","48.6","565907.28"
"Wivenhoe","28-06-2020","48.5","565228.51"
"Wivenhoe","29-06-2020","48.4","564426.99"
"Wivenhoe","30-06-2020","48.4","564365.36"
"Wivenhoe","01-07-2020","48.4","563441.48"
"Wivenhoe","02-07-2020","48.2","562026.71"
"Wivenhoe","03-07-2020","48.2","561780.89"
"Wivenhoe","04-07-2020","47.9","557612.26"
"Wivenhoe","05-07-2020","47.9","558285.28"
"Wivenhoe","06-07-2020","48","559020.07"
"Wivenhoe","07-07-2020","48.1","560859.67"
"Wivenhoe","08-07-2020","48.1","560798.29"
"Wivenhoe","09-07-2020","48.1","560736.91"
"Wivenhoe","10-07-2020","48","559081.33"
"Wivenhoe","11-07-2020","47.9","557856.93"
"Wivenhoe","12-07-2020","48","559081.33"
"Wivenhoe","13-07-2020","48","559081.33"
"Wivenhoe","14-07-2020","47.9","557856.93"
"Wivenhoe","15-07-2020","47.7","555596.2"
"Wivenhoe","16-07-2020","47.7","555840.33"
"Wivenhoe","17-07-2020","47.8","557551.1"
"Wivenhoe","18-07-2020","47.7","555413.15"
"Wivenhoe","19-07-2020","47.3","550909.62"
"Wivenhoe","20-07-2020","47.3","551334.66"
"Wivenhoe","21-07-2020","47.2","549817.59"
"Wivenhoe","22-07-2020","47.5","553158.56"
"Wivenhoe","23-07-2020","47.5","553097.7"
"Wivenhoe","24-07-2020","47.4","552063.77"
"Wivenhoe","25-07-2020","47.3","551152.47"
"Wivenhoe","26-07-2020","47.4","552185.35"
"Wivenhoe","27-07-2020","47.2","549575.11"
"Wivenhoe","28-07-2020","47.1","548363.67"
"Wivenhoe","29-07-2020","47.2","549575.11"
"Wivenhoe","30-07-2020","46.9","546851.74"
"Wivenhoe","31-07-2020","47.1","549029.75"
"Wivenhoe","01-08-2020","47","548121.58"
"Wivenhoe","02-08-2020","46.9","546428.87"
"Wivenhoe","03-08-2020","46.8","545704.43"
"Wivenhoe","04-08-2020","46.8","545282.13"
"Wivenhoe","05-08-2020","46.6","543294.08"
"Wivenhoe","06-08-2020","46.8","545704.43"
"Wivenhoe","07-08-2020","47.1","548363.67"
"Wivenhoe","08-08-2020","47","548121.58"
"Wivenhoe","09-08-2020","46.4","540890.6"
"Wivenhoe","10-08-2020","46.4","540890.6"
"Wivenhoe","11-08-2020","46.2","538494.05"
"Wivenhoe","12-08-2020","46.2","538494.05"
"Wivenhoe","13-08-2020","46","536104.48"
"Wivenhoe","14-08-2020","46.2","538494.05"
"Wivenhoe","15-08-2020","46.3","539691.45"
"Wivenhoe","16-08-2020","46.2","538494.05"
"Wivenhoe","17-08-2020","46.1","537119.19"
"Wivenhoe","18-08-2020","46.2","538015.57"
"Wivenhoe","19-08-2020","46.2","538853.08"
"Wivenhoe","20-08-2020","46.2","538434.22"
"Wivenhoe","21-08-2020","46","536223.8"
"Wivenhoe","22-08-2020","45.8","533721.84"
"Wivenhoe","23-08-2020","45.5","530160.56"
"Wivenhoe","24-08-2020","45.5","530160.56"
"Wivenhoe","25-08-2020","45.7","532533.07"
"Wivenhoe","26-08-2020","45.7","532533.07"
"Wivenhoe","27-08-2020","45.6","530990.18"
"Wivenhoe","28-08-2020","45.8","534257.34"
"Wivenhoe","29-08-2020","45.7","532176.77"
"Wivenhoe","30-08-2020","45.4","528858.49"
"Wivenhoe","31-08-2020","45.4","528976.78"
"Wivenhoe","01-09-2020","45.3","527794.63"
"Wivenhoe","02-09-2020","45.3","527794.63"
"Wivenhoe","03-09-2020","45.3","527794.63"
"Wivenhoe","04-09-2020","45.2","526614.1"
"Wivenhoe","05-09-2020","45.2","526614.1"
"Wivenhoe","06-09-2020","45","524787.41"
"Wivenhoe","07-09-2020","45","524257.8"
"Wivenhoe","08-09-2020","45","524257.8"
"Wivenhoe","09-09-2020","44.8","521907.75"
"Wivenhoe","10-09-2020","45","524257.8"
"Wivenhoe","11-09-2020","45.2","526614.1"
"Wivenhoe","12-09-2020","44.9","523082"
"Wivenhoe","13-09-2020","45","524257.8"
"Wivenhoe","14-09-2020","44.8","522025.11"
"Wivenhoe","15-09-2020","44.7","520735.06"
"Wivenhoe","16-09-2020","44.6","519563.94"
"Wivenhoe","17-09-2020","44.6","519212.9"
"Wivenhoe","18-09-2020","44.6","519563.94"
"Wivenhoe","19-09-2020","44.5","518394.38"
"Wivenhoe","20-09-2020","44.4","517868.6"
"Wivenhoe","21-09-2020","44.4","517459.88"
"Wivenhoe","22-09-2020","44.5","518219.09"
"Wivenhoe","23-09-2020","44.5","518219.09"
"Wivenhoe","24-09-2020","44.4","517576.64"
"Wivenhoe","25-09-2020","44.8","521907.75"
"Wivenhoe","26-09-2020","44.1","513732.09"
"Wivenhoe","27-09-2020","44.2","514895.25"
"Wivenhoe","28-09-2020","44","512744.67"
"Wivenhoe","29-09-2020","44","512570.54"
"Wivenhoe","30-09-2020","44","512570.54"
"Wivenhoe","01-10-2020","44.2","514895.25"
"Wivenhoe","02-10-2020","44","512164.38"
"Wivenhoe","03-10-2020","43.6","508344.77"
"Wivenhoe","04-10-2020","43.5","507075.57"
"Wivenhoe","05-10-2020","43.7","509558.15"
"Wivenhoe","06-10-2020","43.7","509326.89"
"Wivenhoe","07-10-2020","43.7","508633.51"
"Wivenhoe","08-10-2020","43.4","505175.5"
"Wivenhoe","09-10-2020","43.5","506845.02"
"Wivenhoe","10-10-2020","43.2","503337.28"
"Wivenhoe","11-10-2020","43.2","503337.28"
"Wivenhoe","12-10-2020","43.4","505233.02"
"Wivenhoe","13-10-2020","43.3","504140.99"
"Wivenhoe","14-10-2020","42.9","499901.81"
"Wivenhoe","15-10-2020","42.8","499159.36"
"Wivenhoe","16-10-2020","43","500702.12"
"Wivenhoe","17-10-2020","42.7","497619.52"
"Wivenhoe","18-10-2020","42.6","496480.77"
"Wivenhoe","19-10-2020","42.4","494208"
"Wivenhoe","20-10-2020","42.3","493073.97"
"Wivenhoe","21-10-2020","42.5","495343.6"
"Wivenhoe","22-10-2020","42.5","495059.55"
"Wivenhoe","23-10-2020","42.5","495514.07"
"Wivenhoe","24-10-2020","42.6","496651.48"
"Wivenhoe","25-10-2020","42.6","496082.58"
"Wivenhoe","26-10-2020","42.7","497790.47"
"Wivenhoe","27-10-2020","42.8","498759.87"
"Wivenhoe","28-10-2020","42.7","497619.52"
"Wivenhoe","29-10-2020","42.8","498360.57"
"Wivenhoe","30-10-2020","42.4","494378.24"
"Wivenhoe","31-10-2020","42.4","494208"
"Wivenhoe","01-11-2020","42.4","493697.49"
"Wivenhoe","02-11-2020","42.3","493073.97"
"Wivenhoe","03-11-2020","42.2","492167.89"
"Wivenhoe","04-11-2020","42","489512.23"
"Wivenhoe","05-11-2020","42.5","494889.17"
"Wivenhoe","06-11-2020","42.3","492847.36"
"Wivenhoe","07-11-2020","42.3","492904"
"Wivenhoe","08-11-2020","41.9","488272.25"
"Wivenhoe","09-11-2020","41.9","488103.31"
"Wivenhoe","10-11-2020","41.9","488103.31"
"Wivenhoe","11-11-2020","41.8","487034.28"
"Wivenhoe","12-11-2020","41.7","485629.96"
"Wivenhoe","13-11-2020","41.8","487427.96"
"Wivenhoe","14-11-2020","41.6","485125.05"
"Wivenhoe","15-11-2020","41.3","481433.1"
"Wivenhoe","16-11-2020","41.4","482493.99"
"Wivenhoe","17-11-2020","41.5","483556.46"
"Wivenhoe","18-11-2020","41.2","479594.3"
"Wivenhoe","19-11-2020","41.3","480708.15"
"Wivenhoe","20-11-2020","41.2","480360.1"
"Wivenhoe","21-11-2020","41.1","478482.23"
"Wivenhoe","22-11-2020","41.1","478482.23"
"Wivenhoe","23-11-2020","40.8","475156.45"
"Wivenhoe","24-11-2020","40.6","473390.23"
"Wivenhoe","25-11-2020","40.8","475156.45"
"Wivenhoe","26-11-2020","40.5","471845.81"
"Wivenhoe","27-11-2020","40.7","474051.26"
"Wivenhoe","28-11-2020","40.5","472452.4"
"Wivenhoe","29-11-2020","40.4","470195.97"
"Wivenhoe","30-11-2020","40.5","472396.56"
"Wivenhoe","01-12-2020","40.3","469482.15"
"Wivenhoe","02-12-2020","40.2","468440.05"
"Wivenhoe","03-12-2020","40.4","471020.44"
"Wivenhoe","04-12-2020","40.4","470745.52"
"Wivenhoe","05-12-2020","39.9","465267.42"
"Wivenhoe","06-12-2020","39.6","461563.89"
"Wivenhoe","07-12-2020","39.7","462488.13"
"Wivenhoe","08-12-2020","39.5","460803.57"
"Wivenhoe","09-12-2020","39.5","459881.33"
"Wivenhoe","10-12-2020","39.7","463086.76"
"Wivenhoe","11-12-2020","39.6","460912.14"
"Wivenhoe","12-12-2020","39.4","458906.05"
"Wivenhoe","13-12-2020","39.5","460152.47"
"Wivenhoe","14-12-2020","39.6","461998.69"
"Wivenhoe","15-12-2020","39.7","463086.76"
"Wivenhoe","16-12-2020","39.9","465267.42"
"Wivenhoe","17-12-2020","40","465977.43"
"Wivenhoe","18-12-2020","39.9","465267.42"
"Wivenhoe","19-12-2020","39.9","464830.8"
"Wivenhoe","20-12-2020","40.1","466797.45"
"Wivenhoe","21-12-2020","40","466360"
"Wivenhoe","22-12-2020","39.7","462488.13"
"Wivenhoe","23-12-2020","39.5","460315.19"
"Wivenhoe","24-12-2020","39.4","458743.62"
"Wivenhoe","25-12-2020","39.2","456581.24"
"Wivenhoe","26-12-2020","39.1","455502.37"
"Wivenhoe","27-12-2020","38.9","453403.04"
"Wivenhoe","28-12-2020","38.9","453134.33"
"Wivenhoe","29-12-2020","38.8","452275.1"
"Wivenhoe","30-12-2020","39.1","455502.37"
"Wivenhoe","31-12-2020","39","454963.52"
"Wivenhoe","01-01-2021","38.8","452114.1"
"Wivenhoe","02-01-2021","38.4","447887.29"
"Wivenhoe","03-01-2021","38.4","447993.99"
"Wivenhoe","04-01-2021","38.7","450773.86"
"Wivenhoe","05-01-2021","38.6","449917.39"
"Wivenhoe","06-01-2021","38.5","448047.35"
"Wivenhoe","07-01-2021","38.4","447034.2"
"Wivenhoe","08-01-2021","38.4","446927.63"
"Wivenhoe","09-01-2021","38.3","446821.08"
"Wivenhoe","10-01-2021","38.1","444162.44"
"Wivenhoe","11-01-2021","37.9","441619.35"
"Wivenhoe","12-01-2021","37.9","441619.35"
"Wivenhoe","13-01-2021","38","443207.72"
"Wivenhoe","14-01-2021","38.2","444799.62"
"Wivenhoe","15-01-2021","38.4","446927.63"
"Wivenhoe","16-01-2021","38.1","443737.96"
"Wivenhoe","17-01-2021","37.7","439507"
"Wivenhoe","18-01-2021","38.2","445437.37"
"Wivenhoe","19-01-2021","38.4","447620.59"
"Wivenhoe","20-01-2021","38.4","446927.63"
"Wivenhoe","21-01-2021","38.2","444799.62"
"Wivenhoe","22-01-2021","38.2","444799.62"
"Wivenhoe","23-01-2021","37.9","442148.41"
"Wivenhoe","24-01-2021","37.8","440456.78"
"Wivenhoe","25-01-2021","37.8","440562.39"
"Wivenhoe","26-01-2021","37.6","438453.18"
"Wivenhoe","27-01-2021","37.8","440562.39"
"Wivenhoe","28-01-2021","37.7","439243.4"
"Wivenhoe","29-01-2021","37.7","439507"
"Wivenhoe","30-01-2021","37.4","436350.23"
"Wivenhoe","31-01-2021","37.3","434253.55"
"Wivenhoe","01-02-2021","37.2","433207.57"
"Wivenhoe","02-02-2021","37.2","433207.57"
"Wivenhoe","03-02-2021","37.1","432163.16"
"Wivenhoe","04-02-2021","37.1","432163.16"
"Wivenhoe","05-02-2021","37.1","432163.16"
"Wivenhoe","06-02-2021","37","431120.32"
"Wivenhoe","07-02-2021","37.1","431902.3"
"Wivenhoe","08-02-2021","37","431120.32"
"Wivenhoe","09-02-2021","37","430807.77"
"Wivenhoe","10-02-2021","36.9","430079.05"
"Wivenhoe","11-02-2021","36.9","430079.05"
"Wivenhoe","12-02-2021","36.8","429039.35"
"Wivenhoe","13-02-2021","36.8","429039.35"
"Wivenhoe","14-02-2021","36.5","424896.31"
