"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"France (FR)","02.10.2015 17:00 - 02.10.2015 18:00 (UTC)","233","n/e","n/e","4341","1608","266","n/e","n/e","n/e","1044","","3402","3257","n/e","42755","n/e","n/e","108","217","n/e","876"
"France (FR)","02.10.2015 18:00 - 02.10.2015 19:00 (UTC)","233","n/e","n/e","4145","1564","264","n/e","n/e","n/e","1365","","3138","2948","n/e","42429","n/e","n/e","0","219","n/e","1077"
"France (FR)","02.10.2015 19:00 - 02.10.2015 20:00 (UTC)","233","n/e","n/e","3966","1557","265","n/e","n/e","n/e","436","","2957","2291","n/e","42333","n/e","n/e","0","218","n/e","1077"
"France (FR)","02.10.2015 20:00 - 02.10.2015 21:00 (UTC)","233","n/e","n/e","4127","1562","266","n/e","n/e","n/e","394","","2876","2356","n/e","42089","n/e","n/e","0","217","n/e","965"
"France (FR)","02.10.2015 21:00 - 02.10.2015 22:00 (UTC)","233","n/e","n/e","3910","1601","266","n/e","n/e","n/e","444","","2825","2529","n/e","42316","n/e","n/e","0","217","n/e","762"
"France (FR)","02.10.2015 22:00 - 02.10.2015 23:00 (UTC)","233","n/e","n/e","2078","1614","266","n/e","n/e","n/e","7","","2548","1921","n/e","42215","n/e","n/e","0","217","n/e","700"
"France (FR)","02.10.2015 23:00 - 03.10.2015 00:00 (UTC)","233","n/e","n/e","823","1596","266","n/e","n/e","n/e","","640","2287","1367","n/e","41959","n/e","n/e","0","216","n/e","725"
"France (FR)","03.10.2015 00:00 - 03.10.2015 01:00 (UTC)","233","n/e","n/e","668","1295","266","n/e","n/e","n/e","","1227","2254","1009","n/e","41436","n/e","n/e","0","215","n/e","734"
"France (FR)","03.10.2015 01:00 - 03.10.2015 02:00 (UTC)","233","n/e","n/e","650","1120","265","n/e","n/e","n/e","","1765","2359","721","n/e","41259","n/e","n/e","0","219","n/e","777"
"France (FR)","03.10.2015 02:00 - 03.10.2015 03:00 (UTC)","233","n/e","n/e","650","765","264","n/e","n/e","n/e","","2045","2269","719","n/e","41281","n/e","n/e","0","220","n/e","856"
"France (FR)","03.10.2015 03:00 - 03.10.2015 04:00 (UTC)","233","n/e","n/e","710","701","264","n/e","n/e","n/e","","2161","2238","791","n/e","41372","n/e","n/e","0","219","n/e","956"
"France (FR)","03.10.2015 04:00 - 03.10.2015 05:00 (UTC)","233","n/e","n/e","972","711","264","n/e","n/e","n/e","","1878","2263","1010","n/e","41680","n/e","n/e","0","223","n/e","963"
"France (FR)","03.10.2015 05:00 - 03.10.2015 06:00 (UTC)","233","n/e","n/e","1490","968","264","n/e","n/e","n/e","","1004","2301","898","n/e","42134","n/e","n/e","51","227","n/e","959"
"France (FR)","03.10.2015 06:00 - 03.10.2015 07:00 (UTC)","233","n/e","n/e","1728","1027","264","n/e","n/e","n/e","","232","2388","1228","n/e","42275","n/e","n/e","171","227","n/e","909"
"France (FR)","03.10.2015 07:00 - 03.10.2015 08:00 (UTC)","233","n/e","n/e","1922","1085","266","n/e","n/e","n/e","676","","2546","2038","n/e","42412","n/e","n/e","601","229","n/e","795"
"France (FR)","03.10.2015 08:00 - 03.10.2015 09:00 (UTC)","233","n/e","n/e","1863","1084","266","n/e","n/e","n/e","794","","2794","2085","n/e","42460","n/e","n/e","1243","230","n/e","677"
"France (FR)","03.10.2015 09:00 - 03.10.2015 10:00 (UTC)","233","n/e","n/e","1835","1082","266","n/e","n/e","n/e","764","","2700","2218","n/e","42397","n/e","n/e","1754","227","n/e","627"
"France (FR)","03.10.2015 10:00 - 03.10.2015 11:00 (UTC)","233","n/e","n/e","1797","1047","266","n/e","n/e","n/e","851","","2653","2300","n/e","42232","n/e","n/e","2147","224","n/e","591"
"France (FR)","03.10.2015 11:00 - 03.10.2015 12:00 (UTC)","233","n/e","n/e","1752","1005","265","n/e","n/e","n/e","225","","2621","2137","n/e","41815","n/e","n/e","2295","226","n/e","612"
"France (FR)","03.10.2015 12:00 - 03.10.2015 13:00 (UTC)","232","n/e","n/e","1772","1014","266","n/e","n/e","n/e","","473","2659","1341","n/e","41737","n/e","n/e","2217","219","n/e","694"
"France (FR)","03.10.2015 13:00 - 03.10.2015 14:00 (UTC)","232","n/e","n/e","1754","927","265","n/e","n/e","n/e","","1180","2876","1022","n/e","41720","n/e","n/e","1941","225","n/e","881"
"France (FR)","03.10.2015 14:00 - 03.10.2015 15:00 (UTC)","232","n/e","n/e","1723","1034","265","n/e","n/e","n/e","","1284","2837","1077","n/e","42085","n/e","n/e","1554","225","n/e","877"
"France (FR)","03.10.2015 15:00 - 03.10.2015 16:00 (UTC)","231","n/e","n/e","1799","1064","265","n/e","n/e","n/e","","681","2945","1445","n/e","42187","n/e","n/e","1060","226","n/e","814"
"France (FR)","03.10.2015 16:00 - 03.10.2015 17:00 (UTC)","220","n/e","n/e","1817","1023","265","n/e","n/e","n/e","595","","3199","2127","n/e","42368","n/e","n/e","487","225","n/e","735"
"France (FR)","03.10.2015 17:00 - 03.10.2015 18:00 (UTC)","225","n/e","n/e","1907","985","264","n/e","n/e","n/e","1171","","3472","2499","n/e","42452","n/e","n/e","115","224","n/e","734"
"France (FR)","03.10.2015 18:00 - 03.10.2015 19:00 (UTC)","232","n/e","n/e","1905","923","264","n/e","n/e","n/e","1572","","3432","2565","n/e","42398","n/e","n/e","0","226","n/e","840"
"France (FR)","03.10.2015 19:00 - 03.10.2015 20:00 (UTC)","232","n/e","n/e","1809","951","264","n/e","n/e","n/e","808","","3194","1901","n/e","42561","n/e","n/e","0","230","n/e","918"
"France (FR)","03.10.2015 20:00 - 03.10.2015 21:00 (UTC)","226","n/e","n/e","1830","995","264","n/e","n/e","n/e","939","","3212","1496","n/e","42464","n/e","n/e","0","232","n/e","828"
"France (FR)","03.10.2015 21:00 - 03.10.2015 22:00 (UTC)","217","n/e","n/e","1952","1001","264","n/e","n/e","n/e","1252","","3159","1595","n/e","41998","n/e","n/e","0","231","n/e","837"
"France (FR)","03.10.2015 22:00 - 03.10.2015 23:00 (UTC)","217","n/e","n/e","1602","907","263","n/e","n/e","n/e","190","","2931","1071","n/e","40661","n/e","n/e","0","227","n/e","758"
"France (FR)","03.10.2015 23:00 - 04.10.2015 00:00 (UTC)","217","n/e","n/e","1140","710","264","n/e","n/e","n/e","","631","2963","998","n/e","39866","n/e","n/e","0","224","n/e","707"
"France (FR)","04.10.2015 00:00 - 04.10.2015 01:00 (UTC)","217","n/e","n/e","781","439","264","n/e","n/e","n/e","","954","2928","855","n/e","39679","n/e","n/e","0","224","n/e","692"
"France (FR)","04.10.2015 01:00 - 04.10.2015 02:00 (UTC)","217","n/e","n/e","688","312","265","n/e","n/e","n/e","","1640","2811","754","n/e","39620","n/e","n/e","0","212","n/e","757"
"France (FR)","04.10.2015 02:00 - 04.10.2015 03:00 (UTC)","217","n/e","n/e","688","298","257","n/e","n/e","n/e","","2012","2943","726","n/e","39333","n/e","n/e","0","214","n/e","804"
"France (FR)","04.10.2015 03:00 - 04.10.2015 04:00 (UTC)","217","n/e","n/e","689","295","254","n/e","n/e","n/e","","2162","3045","714","n/e","39379","n/e","n/e","0","215","n/e","785"
"France (FR)","04.10.2015 04:00 - 04.10.2015 05:00 (UTC)","217","n/e","n/e","689","356","260","n/e","n/e","n/e","","1721","3102","711","n/e","39645","n/e","n/e","0","215","n/e","816"
"France (FR)","04.10.2015 05:00 - 04.10.2015 06:00 (UTC)","217","n/e","n/e","738","419","264","n/e","n/e","n/e","","1472","3083","717","n/e","39726","n/e","n/e","60","217","n/e","841"
"France (FR)","04.10.2015 06:00 - 04.10.2015 07:00 (UTC)","217","n/e","n/e","738","438","264","n/e","n/e","n/e","","1545","3142","756","n/e","40042","n/e","n/e","192","217","n/e","825"
"France (FR)","04.10.2015 07:00 - 04.10.2015 08:00 (UTC)","217","n/e","n/e","738","486","264","n/e","n/e","n/e","","1053","3274","826","n/e","40497","n/e","n/e","704","219","n/e","814"
"France (FR)","04.10.2015 08:00 - 04.10.2015 09:00 (UTC)","217","n/e","n/e","737","511","264","n/e","n/e","n/e","","403","3280","820","n/e","40708","n/e","n/e","1356","214","n/e","814"
"France (FR)","04.10.2015 09:00 - 04.10.2015 10:00 (UTC)","217","n/e","n/e","736","485","264","n/e","n/e","n/e","","712","3284","1003","n/e","40591","n/e","n/e","1920","214","n/e","916"
"France (FR)","04.10.2015 10:00 - 04.10.2015 11:00 (UTC)","217","n/e","n/e","736","457","264","n/e","n/e","n/e","","661","3417","1189","n/e","40570","n/e","n/e","2262","213","n/e","1019"
"France (FR)","04.10.2015 11:00 - 04.10.2015 12:00 (UTC)","217","n/e","n/e","719","311","264","n/e","n/e","n/e","","1181","3017","1016","n/e","40761","n/e","n/e","2240","214","n/e","1109"
"France (FR)","04.10.2015 12:00 - 04.10.2015 13:00 (UTC)","217","n/e","n/e","690","154","264","n/e","n/e","n/e","","1829","2867","636","n/e","40943","n/e","n/e","2048","217","n/e","1229"
"France (FR)","04.10.2015 13:00 - 04.10.2015 14:00 (UTC)","217","n/e","n/e","692","153","265","n/e","n/e","n/e","","1942","2805","567","n/e","41213","n/e","n/e","1821","218","n/e","1314"
"France (FR)","04.10.2015 14:00 - 04.10.2015 15:00 (UTC)","217","n/e","n/e","774","152","265","n/e","n/e","n/e","","2038","2825","599","n/e","41365","n/e","n/e","1295","220","n/e","1437"
"France (FR)","04.10.2015 15:00 - 04.10.2015 16:00 (UTC)","217","n/e","n/e","914","244","266","n/e","n/e","n/e","","1212","3007","740","n/e","41424","n/e","n/e","722","218","n/e","1598"
"France (FR)","04.10.2015 16:00 - 04.10.2015 17:00 (UTC)","217","n/e","n/e","1489","454","265","n/e","n/e","n/e","","110","3299","1374","n/e","41554","n/e","n/e","284","220","n/e","1689"
"France (FR)","04.10.2015 17:00 - 04.10.2015 18:00 (UTC)","217","n/e","n/e","1934","506","264","n/e","n/e","n/e","1229","","3609","2026","n/e","41562","n/e","n/e","82","219","n/e","1839"
"France (FR)","04.10.2015 18:00 - 04.10.2015 19:00 (UTC)","217","n/e","n/e","2013","470","532","n/e","n/e","n/e","1400","","3637","2437","n/e","41468","n/e","n/e","0","218","n/e","1876"
"France (FR)","04.10.2015 19:00 - 04.10.2015 20:00 (UTC)","217","n/e","n/e","1989","424","549","n/e","n/e","n/e","703","","3349","1369","n/e","41220","n/e","n/e","0","219","n/e","2012"
"France (FR)","04.10.2015 20:00 - 04.10.2015 21:00 (UTC)","217","n/e","n/e","1907","430","509","n/e","n/e","n/e","418","","3164","1307","n/e","41412","n/e","n/e","0","220","n/e","2182"
"France (FR)","04.10.2015 21:00 - 04.10.2015 22:00 (UTC)","217","n/e","n/e","1787","449","267","n/e","n/e","n/e","475","","2895","1263","n/e","41698","n/e","n/e","0","221","n/e","2315"
"France (FR)","04.10.2015 22:00 - 04.10.2015 23:00 (UTC)","217","n/e","n/e","885","452","254","n/e","n/e","n/e","","659","2550","1109","n/e","41595","n/e","n/e","0","241","n/e","2293"
"France (FR)","04.10.2015 23:00 - 05.10.2015 00:00 (UTC)","217","n/e","n/e","582","470","258","n/e","n/e","n/e","","1564","2427","645","n/e","41838","n/e","n/e","0","242","n/e","2276"
"France (FR)","05.10.2015 00:00 - 05.10.2015 01:00 (UTC)","217","n/e","n/e","539","415","257","n/e","n/e","n/e","","1837","2381","537","n/e","41306","n/e","n/e","0","242","n/e","2373"
"France (FR)","05.10.2015 01:00 - 05.10.2015 02:00 (UTC)","217","n/e","n/e","536","290","257","n/e","n/e","n/e","","2082","2310","545","n/e","41048","n/e","n/e","0","242","n/e","2178"
"France (FR)","05.10.2015 02:00 - 05.10.2015 03:00 (UTC)","217","n/e","n/e","644","276","259","n/e","n/e","n/e","","2121","2293","583","n/e","41019","n/e","n/e","0","242","n/e","2234"
"France (FR)","05.10.2015 03:00 - 05.10.2015 04:00 (UTC)","217","n/e","n/e","1070","741","324","n/e","n/e","n/e","","1953","2367","635","n/e","41823","n/e","n/e","0","242","n/e","2292"
"France (FR)","05.10.2015 04:00 - 05.10.2015 05:00 (UTC)","217","n/e","n/e","1995","1246","410","n/e","n/e","n/e","","907","2826","1040","n/e","44107","n/e","n/e","0","242","n/e","2441"
"France (FR)","05.10.2015 05:00 - 05.10.2015 06:00 (UTC)","217","n/e","n/e","3605","1421","436","n/e","n/e","n/e","416","","3354","1687","n/e","44791","n/e","n/e","47","241","n/e","2478"
"France (FR)","05.10.2015 06:00 - 05.10.2015 07:00 (UTC)","216","n/e","n/e","4095","1479","437","n/e","n/e","n/e","1249","","3645","2249","n/e","44975","n/e","n/e","153","242","n/e","2294"
"France (FR)","05.10.2015 07:00 - 05.10.2015 08:00 (UTC)","216","n/e","n/e","4152","1577","382","n/e","n/e","n/e","1170","","3629","2278","n/e","44992","n/e","n/e","509","242","n/e","2213"
"France (FR)","05.10.2015 08:00 - 05.10.2015 09:00 (UTC)","216","n/e","n/e","4142","1599","284","n/e","n/e","n/e","1265","","3788","2203","n/e","45092","n/e","n/e","946","242","n/e","2085"
"France (FR)","05.10.2015 09:00 - 05.10.2015 10:00 (UTC)","216","n/e","n/e","4135","1668","325","n/e","n/e","n/e","1460","","3732","2215","n/e","45101","n/e","n/e","1313","242","n/e","1893"
"France (FR)","05.10.2015 10:00 - 05.10.2015 11:00 (UTC)","216","n/e","n/e","4063","1659","441","n/e","n/e","n/e","1225","","3632","1843","n/e","44945","n/e","n/e","1665","242","n/e","1734"
"France (FR)","05.10.2015 11:00 - 05.10.2015 12:00 (UTC)","215","n/e","n/e","4016","1559","531","n/e","n/e","n/e","950","","3507","1822","n/e","44874","n/e","n/e","1874","234","n/e","1678"
"France (FR)","05.10.2015 12:00 - 05.10.2015 13:00 (UTC)","216","n/e","n/e","3831","1589","536","n/e","n/e","n/e","803","","3366","1737","n/e","44920","n/e","n/e","1919","221","n/e","1641"
"France (FR)","05.10.2015 13:00 - 05.10.2015 14:00 (UTC)","216","n/e","n/e","3861","1599","521","n/e","n/e","n/e","521","","3204","1733","n/e","44800","n/e","n/e","1747","221","n/e","1775"
"France (FR)","05.10.2015 14:00 - 05.10.2015 15:00 (UTC)","216","n/e","n/e","3915","1628","527","n/e","n/e","n/e","326","","3194","1802","n/e","44554","n/e","n/e","1334","216","n/e","1942"
"France (FR)","05.10.2015 15:00 - 05.10.2015 16:00 (UTC)","216","n/e","n/e","3926","1618","530","n/e","n/e","n/e","494","","3466","2020","n/e","44649","n/e","n/e","883","215","n/e","2068"
"France (FR)","05.10.2015 16:00 - 05.10.2015 17:00 (UTC)","216","n/e","n/e","4022","1674","611","n/e","n/e","n/e","913","","3787","2767","n/e","44016","n/e","n/e","359","215","n/e","2489"
"France (FR)","05.10.2015 17:00 - 05.10.2015 18:00 (UTC)","217","n/e","n/e","4073","1553","647","n/e","n/e","n/e","1248","","4363","2790","n/e","43827","n/e","n/e","86","215","n/e","2642"
"France (FR)","05.10.2015 18:00 - 05.10.2015 19:00 (UTC)","217","n/e","n/e","4026","1492","612","n/e","n/e","n/e","576","","4111","2089","n/e","43977","n/e","n/e","0","215","n/e","2675"
"France (FR)","05.10.2015 19:00 - 05.10.2015 20:00 (UTC)","217","n/e","n/e","3242","1473","336","n/e","n/e","n/e","","321","3744","1040","n/e","44028","n/e","n/e","0","216","n/e","2589"
"France (FR)","05.10.2015 20:00 - 05.10.2015 21:00 (UTC)","217","n/e","n/e","2632","1422","244","n/e","n/e","n/e","193","","3586","1375","n/e","43937","n/e","n/e","0","216","n/e","2481"
"France (FR)","05.10.2015 21:00 - 05.10.2015 22:00 (UTC)","217","n/e","n/e","2012","1480","244","n/e","n/e","n/e","360","","3465","1561","n/e","43780","n/e","n/e","0","216","n/e","2331"
"France (FR)","05.10.2015 22:00 - 05.10.2015 23:00 (UTC)","217","n/e","n/e","1118","1286","244","n/e","n/e","n/e","","600","3302","1187","n/e","43579","n/e","n/e","0","211","n/e","2214"
"France (FR)","05.10.2015 23:00 - 06.10.2015 00:00 (UTC)","217","n/e","n/e","793","930","244","n/e","n/e","n/e","","1766","3042","877","n/e","43668","n/e","n/e","0","213","n/e","2074"
"France (FR)","06.10.2015 00:00 - 06.10.2015 01:00 (UTC)","217","n/e","n/e","756","898","244","n/e","n/e","n/e","","1872","2877","563","n/e","43432","n/e","n/e","0","213","n/e","2031"
"France (FR)","06.10.2015 01:00 - 06.10.2015 02:00 (UTC)","217","n/e","n/e","751","714","235","n/e","n/e","n/e","","1900","2880","354","n/e","43175","n/e","n/e","0","213","n/e","2006"
"France (FR)","06.10.2015 02:00 - 06.10.2015 03:00 (UTC)","217","n/e","n/e","749","508","231","n/e","n/e","n/e","","2048","2928","380","n/e","43192","n/e","n/e","0","213","n/e","2070"
"France (FR)","06.10.2015 03:00 - 06.10.2015 04:00 (UTC)","217","n/e","n/e","772","628","277","n/e","n/e","n/e","","2013","2887","605","n/e","43395","n/e","n/e","0","212","n/e","2078"
"France (FR)","06.10.2015 04:00 - 06.10.2015 05:00 (UTC)","216","n/e","n/e","1418","1313","323","n/e","n/e","n/e","","939","3102","1459","n/e","43997","n/e","n/e","0","206","n/e","2196"
"France (FR)","06.10.2015 05:00 - 06.10.2015 06:00 (UTC)","212","n/e","n/e","3347","1625","377","n/e","n/e","n/e","620","","3468","2180","n/e","44426","n/e","n/e","39","205","n/e","2309"
"France (FR)","06.10.2015 06:00 - 06.10.2015 07:00 (UTC)","200","n/e","n/e","3736","1544","367","n/e","n/e","n/e","689","","3625","2058","n/e","44354","n/e","n/e","146","195","n/e","2703"
"France (FR)","06.10.2015 07:00 - 06.10.2015 08:00 (UTC)","216","n/e","n/e","3812","1394","423","n/e","n/e","n/e","997","","3791","2014","n/e","44371","n/e","n/e","628","210","n/e","2702"
"France (FR)","06.10.2015 08:00 - 06.10.2015 09:00 (UTC)","217","n/e","n/e","3870","950","419","n/e","n/e","n/e","1115","","3743","2003","n/e","44436","n/e","n/e","1273","208","n/e","2954"
"France (FR)","06.10.2015 09:00 - 06.10.2015 10:00 (UTC)","217","n/e","n/e","3918","895","331","n/e","n/e","n/e","918","","3718","1971","n/e","44282","n/e","n/e","1828","207","n/e","3239"
"France (FR)","06.10.2015 10:00 - 06.10.2015 11:00 (UTC)","217","n/e","n/e","4194","835","241","n/e","n/e","n/e","630","","3620","1836","n/e","44377","n/e","n/e","2075","207","n/e","3558"
"France (FR)","06.10.2015 11:00 - 06.10.2015 12:00 (UTC)","217","n/e","n/e","3943","883","242","n/e","n/e","n/e","444","","3508","1603","n/e","44417","n/e","n/e","2095","208","n/e","3954"
"France (FR)","06.10.2015 12:00 - 06.10.2015 13:00 (UTC)","217","n/e","n/e","3744","911","240","n/e","n/e","n/e","420","","3300","1389","n/e","44298","n/e","n/e","2042","209","n/e","4237"
"France (FR)","06.10.2015 13:00 - 06.10.2015 14:00 (UTC)","217","n/e","n/e","3465","952","243","n/e","n/e","n/e","271","","3282","1335","n/e","44381","n/e","n/e","1875","208","n/e","4112"
"France (FR)","06.10.2015 14:00 - 06.10.2015 15:00 (UTC)","217","n/e","n/e","3554","1052","299","n/e","n/e","n/e","99","","3361","1440","n/e","44482","n/e","n/e","1493","211","n/e","4344"
"France (FR)","06.10.2015 15:00 - 06.10.2015 16:00 (UTC)","217","n/e","n/e","3617","1039","375","n/e","n/e","n/e","354","","3541","1613","n/e","44468","n/e","n/e","974","210","n/e","4300"
"France (FR)","06.10.2015 16:00 - 06.10.2015 17:00 (UTC)","217","n/e","n/e","3640","964","526","n/e","n/e","n/e","286","","3937","1866","n/e","44337","n/e","n/e","419","212","n/e","4305"
"France (FR)","06.10.2015 17:00 - 06.10.2015 18:00 (UTC)","217","n/e","n/e","3963","1096","732","n/e","n/e","n/e","851","","4656","2426","n/e","44577","n/e","n/e","181","211","n/e","4421"
"France (FR)","06.10.2015 18:00 - 06.10.2015 19:00 (UTC)","217","n/e","n/e","3558","954","766","n/e","n/e","n/e","354","","4681","1921","n/e","44353","n/e","n/e","0","212","n/e","4627"
"France (FR)","06.10.2015 19:00 - 06.10.2015 20:00 (UTC)","217","n/e","n/e","2710","925","619","n/e","n/e","n/e","","1044","4333","1069","n/e","43906","n/e","n/e","0","212","n/e","4849"
"France (FR)","06.10.2015 20:00 - 06.10.2015 21:00 (UTC)","217","n/e","n/e","2483","886","552","n/e","n/e","n/e","","1010","4154","1043","n/e","43637","n/e","n/e","0","213","n/e","4910"
"France (FR)","06.10.2015 21:00 - 06.10.2015 22:00 (UTC)","217","n/e","n/e","2150","926","283","n/e","n/e","n/e","","459","4058","1240","n/e","43793","n/e","n/e","0","214","n/e","4858"
"France (FR)","06.10.2015 22:00 - 06.10.2015 23:00 (UTC)","217","n/e","n/e","1473","798","256","n/e","n/e","n/e","","1364","3882","805","n/e","43159","n/e","n/e","0","215","n/e","4599"
"France (FR)","06.10.2015 23:00 - 07.10.2015 00:00 (UTC)","217","n/e","n/e","939","663","258","n/e","n/e","n/e","","1830","3861","749","n/e","42875","n/e","n/e","0","215","n/e","4473"
"France (FR)","07.10.2015 00:00 - 07.10.2015 01:00 (UTC)","217","n/e","n/e","947","534","256","n/e","n/e","n/e","","2085","3776","635","n/e","42034","n/e","n/e","0","215","n/e","4561"
"France (FR)","07.10.2015 01:00 - 07.10.2015 02:00 (UTC)","217","n/e","n/e","970","533","248","n/e","n/e","n/e","","2113","3747","555","n/e","41589","n/e","n/e","0","214","n/e","4655"
"France (FR)","07.10.2015 02:00 - 07.10.2015 03:00 (UTC)","217","n/e","n/e","1234","562","268","n/e","n/e","n/e","","2011","3845","630","n/e","41544","n/e","n/e","0","215","n/e","4546"
"France (FR)","07.10.2015 03:00 - 07.10.2015 04:00 (UTC)","217","n/e","n/e","1511","569","454","n/e","n/e","n/e","","1875","3802","664","n/e","42758","n/e","n/e","0","216","n/e","4304"
"France (FR)","07.10.2015 04:00 - 07.10.2015 05:00 (UTC)","217","n/e","n/e","2231","829","572","n/e","n/e","n/e","","900","4077","882","n/e","44169","n/e","n/e","0","211","n/e","4264"
"France (FR)","07.10.2015 05:00 - 07.10.2015 06:00 (UTC)","217","n/e","n/e","3457","993","613","n/e","n/e","n/e","810","","4354","2065","n/e","45065","n/e","n/e","141","209","n/e","4099"
"France (FR)","07.10.2015 06:00 - 07.10.2015 07:00 (UTC)","217","n/e","n/e","4143","968","664","n/e","n/e","n/e","779","","4514","2122","n/e","45018","n/e","n/e","249","210","n/e","3841"
"France (FR)","07.10.2015 07:00 - 07.10.2015 08:00 (UTC)","217","n/e","n/e","4322","882","662","n/e","n/e","n/e","622","","4499","2047","n/e","45257","n/e","n/e","771","212","n/e","3586"
"France (FR)","07.10.2015 08:00 - 07.10.2015 09:00 (UTC)","217","n/e","n/e","4402","472","663","n/e","n/e","n/e","844","","4350","2120","n/e","45311","n/e","n/e","1536","210","n/e","3517"
"France (FR)","07.10.2015 09:00 - 07.10.2015 10:00 (UTC)","216","n/e","n/e","4364","643","664","n/e","n/e","n/e","765","","4195","2556","n/e","45326","n/e","n/e","2168","216","n/e","3471"
"France (FR)","07.10.2015 10:00 - 07.10.2015 11:00 (UTC)","217","n/e","n/e","4277","876","663","n/e","n/e","n/e","364","","4131","1946","n/e","45278","n/e","n/e","2486","212","n/e","3357"
"France (FR)","07.10.2015 11:00 - 07.10.2015 12:00 (UTC)","217","n/e","n/e","4254","971","664","n/e","n/e","n/e","437","","4183","1623","n/e","45367","n/e","n/e","2539","213","n/e","3221"
"France (FR)","07.10.2015 12:00 - 07.10.2015 13:00 (UTC)","220","n/e","n/e","4308","1054","666","n/e","n/e","n/e","410","","4079","1565","n/e","45428","n/e","n/e","2455","211","n/e","2938"
"France (FR)","07.10.2015 13:00 - 07.10.2015 14:00 (UTC)","222","n/e","n/e","4345","1083","666","n/e","n/e","n/e","322","","4115","1516","n/e","45509","n/e","n/e","2204","210","n/e","2764"
"France (FR)","07.10.2015 14:00 - 07.10.2015 15:00 (UTC)","224","n/e","n/e","4261","971","665","n/e","n/e","n/e","149","","4177","1354","n/e","45342","n/e","n/e","1855","209","n/e","2545"
"France (FR)","07.10.2015 15:00 - 07.10.2015 16:00 (UTC)","228","n/e","n/e","4247","967","669","n/e","n/e","n/e","215","","4350","1529","n/e","45516","n/e","n/e","1254","209","n/e","2203"
"France (FR)","07.10.2015 16:00 - 07.10.2015 17:00 (UTC)","226","n/e","n/e","4328","995","665","n/e","n/e","n/e","728","","4594","1860","n/e","45627","n/e","n/e","540","210","n/e","1893"
"France (FR)","07.10.2015 17:00 - 07.10.2015 18:00 (UTC)","222","n/e","n/e","4484","1110","741","n/e","n/e","n/e","1683","","4800","2371","n/e","45667","n/e","n/e","184","211","n/e","1641"
"France (FR)","07.10.2015 18:00 - 07.10.2015 19:00 (UTC)","217","n/e","n/e","4487","1007","843","n/e","n/e","n/e","1164","","4819","2477","n/e","45345","n/e","n/e","0","213","n/e","1515"
"France (FR)","07.10.2015 19:00 - 07.10.2015 20:00 (UTC)","218","n/e","n/e","4169","899","419","n/e","n/e","n/e","333","","4447","1785","n/e","45110","n/e","n/e","0","212","n/e","1442"
"France (FR)","07.10.2015 20:00 - 07.10.2015 21:00 (UTC)","218","n/e","n/e","3931","850","258","n/e","n/e","n/e","357","","4368","1451","n/e","45045","n/e","n/e","0","212","n/e","1320"
"France (FR)","07.10.2015 21:00 - 07.10.2015 22:00 (UTC)","217","n/e","n/e","3921","846","259","n/e","n/e","n/e","206","","4248","1299","n/e","45079","n/e","n/e","0","213","n/e","1173"
"France (FR)","07.10.2015 22:00 - 07.10.2015 23:00 (UTC)","216","n/e","n/e","3120","963","259","n/e","n/e","n/e","","575","4026","904","n/e","44439","n/e","n/e","0","214","n/e","1036"
"France (FR)","07.10.2015 23:00 - 08.10.2015 00:00 (UTC)","218","n/e","n/e","2191","686","259","n/e","n/e","n/e","","1537","3908","881","n/e","43472","n/e","n/e","0","214","n/e","982"
"France (FR)","08.10.2015 00:00 - 08.10.2015 01:00 (UTC)","218","n/e","n/e","1989","558","260","n/e","n/e","n/e","","1758","3860","800","n/e","43674","n/e","n/e","0","215","n/e","940"
"France (FR)","08.10.2015 01:00 - 08.10.2015 02:00 (UTC)","222","n/e","n/e","1727","553","259","n/e","n/e","n/e","","1764","3843","1407","n/e","42732","n/e","n/e","0","213","n/e","872"
"France (FR)","08.10.2015 02:00 - 08.10.2015 03:00 (UTC)","221","n/e","n/e","1783","543","260","n/e","n/e","n/e","","1912","3784","737","n/e","43139","n/e","n/e","0","211","n/e","826"
"France (FR)","08.10.2015 03:00 - 08.10.2015 04:00 (UTC)","219","n/e","n/e","2344","550","260","n/e","n/e","n/e","","1852","3780","846","n/e","43789","n/e","n/e","0","211","n/e","795"
"France (FR)","08.10.2015 04:00 - 08.10.2015 05:00 (UTC)","221","n/e","n/e","3740","576","260","n/e","n/e","n/e","","627","4108","1558","n/e","44984","n/e","n/e","0","210","n/e","729"
