"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Ireland (IE)","31.10.2022 21:00 - 31.10.2022 21:30 (UTC)","n/e","n/e","n/e","1512","122","447","n/e","88","n/e","14","0","176","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","534"
"Ireland (IE)","31.10.2022 21:30 - 31.10.2022 22:00 (UTC)","n/e","n/e","n/e","1539","121","439","n/e","82","n/e","8","0","174","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","496"
"Ireland (IE)","31.10.2022 22:00 - 31.10.2022 22:30 (UTC)","n/e","n/e","n/e","1476","122","444","n/e","85","n/e","8","0","174","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","511"
"Ireland (IE)","31.10.2022 22:30 - 31.10.2022 23:00 (UTC)","n/e","n/e","n/e","1371","128","411","n/e","84","n/e","9","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","570"
"Ireland (IE)","31.10.2022 23:00 - 31.10.2022 23:30 (UTC)","n/e","n/e","n/e","1227","129","296","n/e","83","n/e","10","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","748"
"Ireland (IE)","31.10.2022 23:30 - 01.11.2022 00:00 (UTC)","n/e","n/e","n/e","1143","132","311","n/e","88","n/e","0","79","157","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","964"
"Ireland (IE)","01.11.2022 00:00 - 01.11.2022 00:30 (UTC)","n/e","n/e","n/e","1072","130","354","n/e","85","n/e","0","227","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1098"
"Ireland (IE)","01.11.2022 00:30 - 01.11.2022 01:00 (UTC)","n/e","n/e","n/e","1016","131","351","n/e","85","n/e","0","226","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1203"
"Ireland (IE)","01.11.2022 01:00 - 01.11.2022 01:30 (UTC)","n/e","n/e","n/e","1027","131","332","n/e","87","n/e","0","225","157","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1289"
"Ireland (IE)","01.11.2022 01:30 - 01.11.2022 02:00 (UTC)","n/e","n/e","n/e","837","136","231","n/e","68","n/e","0","226","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1508"
"Ireland (IE)","01.11.2022 02:00 - 01.11.2022 02:30 (UTC)","n/e","n/e","n/e","548","134","196","n/e","54","n/e","0","224","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1749"
"Ireland (IE)","01.11.2022 02:30 - 01.11.2022 03:00 (UTC)","n/e","n/e","n/e","493","132","206","n/e","41","n/e","0","222","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1455"
"Ireland (IE)","01.11.2022 03:00 - 01.11.2022 03:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 03:30 - 01.11.2022 04:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 04:00 - 01.11.2022 04:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 04:30 - 01.11.2022 05:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 05:00 - 01.11.2022 05:30 (UTC)","n/e","n/e","n/e","474","132","201","n/e","41","n/e","0","217","157","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1571"
"Ireland (IE)","01.11.2022 05:30 - 01.11.2022 06:00 (UTC)","n/e","n/e","n/e","482","134","206","n/e","41","n/e","0","215","157","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1739"
"Ireland (IE)","01.11.2022 06:00 - 01.11.2022 06:30 (UTC)","n/e","n/e","n/e","494","132","198","n/e","41","n/e","0","75","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1898"
"Ireland (IE)","01.11.2022 06:30 - 01.11.2022 07:00 (UTC)","n/e","n/e","n/e","698","131","195","n/e","85","n/e","0","0","158","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1750"
"Ireland (IE)","01.11.2022 07:00 - 01.11.2022 07:30 (UTC)","n/e","n/e","n/e","888","127","203","n/e","85","n/e","0","0","158","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1776"
"Ireland (IE)","01.11.2022 07:30 - 01.11.2022 08:00 (UTC)","n/e","n/e","n/e","1123","133","244","n/e","80","n/e","0","0","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1545"
"Ireland (IE)","01.11.2022 08:00 - 01.11.2022 08:30 (UTC)","n/e","n/e","n/e","1213","132","223","n/e","80","n/e","0","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1565"
"Ireland (IE)","01.11.2022 08:30 - 01.11.2022 09:00 (UTC)","n/e","n/e","n/e","1254","132","233","n/e","83","n/e","0","0","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1564"
"Ireland (IE)","01.11.2022 09:00 - 01.11.2022 09:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 09:30 - 01.11.2022 10:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 10:00 - 01.11.2022 10:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 10:30 - 01.11.2022 11:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 11:00 - 01.11.2022 11:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 11:30 - 01.11.2022 12:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 12:00 - 01.11.2022 12:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 12:30 - 01.11.2022 13:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 13:00 - 01.11.2022 13:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 13:30 - 01.11.2022 14:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 14:00 - 01.11.2022 14:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 14:30 - 01.11.2022 15:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 15:00 - 01.11.2022 15:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 15:30 - 01.11.2022 16:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 16:00 - 01.11.2022 16:30 (UTC)","n/e","n/e","n/e","1558","238","362","n/e","80","n/e","20","0","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1337"
"Ireland (IE)","01.11.2022 16:30 - 01.11.2022 17:00 (UTC)","n/e","n/e","n/e","1458","187","437","n/e","82","n/e","129","0","161","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1670"
"Ireland (IE)","01.11.2022 17:00 - 01.11.2022 17:30 (UTC)","n/e","n/e","n/e","1464","162","294","n/e","82","n/e","182","0","167","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2031"
"Ireland (IE)","01.11.2022 17:30 - 01.11.2022 18:00 (UTC)","n/e","n/e","n/e","1512","121","218","n/e","87","n/e","135","0","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2277"
"Ireland (IE)","01.11.2022 18:00 - 01.11.2022 18:30 (UTC)","n/e","n/e","n/e","1564","125","205","n/e","83","n/e","207","0","176","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2135"
"Ireland (IE)","01.11.2022 18:30 - 01.11.2022 19:00 (UTC)","n/e","n/e","n/e","1487","119","205","n/e","84","n/e","167","0","176","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2080"
"Ireland (IE)","01.11.2022 19:00 - 01.11.2022 19:30 (UTC)","n/e","n/e","n/e","1460","121","218","n/e","87","n/e","175","0","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2073"
"Ireland (IE)","01.11.2022 19:30 - 01.11.2022 20:00 (UTC)","n/e","n/e","n/e","1467","122","210","n/e","85","n/e","74","0","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2051"
"Ireland (IE)","01.11.2022 20:00 - 01.11.2022 20:30 (UTC)","n/e","n/e","n/e","1144","122","228","n/e","89","n/e","32","0","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2292"
"Ireland (IE)","01.11.2022 20:30 - 01.11.2022 21:00 (UTC)","n/e","n/e","n/e","959","124","375","n/e","81","n/e","19","0","174","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2231"
"Ireland (IE)","01.11.2022 21:00 - 01.11.2022 21:30 (UTC)","n/e","n/e","n/e","886","125","442","n/e","84","n/e","20","0","177","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2169"
"Ireland (IE)","01.11.2022 21:30 - 01.11.2022 22:00 (UTC)","n/e","n/e","n/e","831","121","410","n/e","84","n/e","20","0","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2085"
"Ireland (IE)","01.11.2022 22:00 - 01.11.2022 22:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 22:30 - 01.11.2022 23:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 23:00 - 01.11.2022 23:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","01.11.2022 23:30 - 02.11.2022 00:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","02.11.2022 00:00 - 02.11.2022 00:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","02.11.2022 00:30 - 02.11.2022 01:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","02.11.2022 01:00 - 02.11.2022 01:30 (UTC)","n/e","n/e","n/e","420","124","0","n/e","41","n/e","0","222","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1880"
"Ireland (IE)","02.11.2022 01:30 - 02.11.2022 02:00 (UTC)","n/e","n/e","n/e","402","121","0","n/e","41","n/e","0","221","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1887"
"Ireland (IE)","02.11.2022 02:00 - 02.11.2022 02:30 (UTC)","n/e","n/e","n/e","385","123","0","n/e","41","n/e","0","221","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1860"
"Ireland (IE)","02.11.2022 02:30 - 02.11.2022 03:00 (UTC)","n/e","n/e","n/e","370","124","0","n/e","41","n/e","0","222","158","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1797"
"Ireland (IE)","02.11.2022 03:00 - 02.11.2022 03:30 (UTC)","n/e","n/e","n/e","379","121","0","n/e","41","n/e","0","218","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1946"
"Ireland (IE)","02.11.2022 03:30 - 02.11.2022 04:00 (UTC)","n/e","n/e","n/e","375","121","0","n/e","42","n/e","0","218","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2112"
"Ireland (IE)","02.11.2022 04:00 - 02.11.2022 04:30 (UTC)","n/e","n/e","n/e","396","120","0","n/e","41","n/e","0","216","160","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2149"
"Ireland (IE)","02.11.2022 04:30 - 02.11.2022 05:00 (UTC)","n/e","n/e","n/e","389","123","0","n/e","41","n/e","0","215","160","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2335"
"Ireland (IE)","02.11.2022 05:00 - 02.11.2022 05:30 (UTC)","n/e","n/e","n/e","406","122","0","n/e","41","n/e","0","141","161","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2361"
"Ireland (IE)","02.11.2022 05:30 - 02.11.2022 06:00 (UTC)","n/e","n/e","n/e","369","120","0","n/e","41","n/e","0","71","158","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2607"
"Ireland (IE)","02.11.2022 06:00 - 02.11.2022 06:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","02.11.2022 06:30 - 02.11.2022 07:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","02.11.2022 07:00 - 02.11.2022 07:30 (UTC)","n/e","n/e","n/e","543","119","0","n/e","41","n/e","0","0","160","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2715"
"Ireland (IE)","02.11.2022 07:30 - 02.11.2022 08:00 (UTC)","n/e","n/e","n/e","654","121","0","n/e","73","n/e","14","0","160","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2776"
"Ireland (IE)","02.11.2022 08:00 - 02.11.2022 08:30 (UTC)","n/e","n/e","n/e","805","122","0","n/e","74","n/e","15","0","161","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2814"
"Ireland (IE)","02.11.2022 08:30 - 02.11.2022 09:00 (UTC)","n/e","n/e","n/e","1001","121","0","n/e","81","n/e","10","0","158","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2839"
"Ireland (IE)","02.11.2022 09:00 - 02.11.2022 09:30 (UTC)","n/e","n/e","n/e","1068","121","0","n/e","90","n/e","15","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2857"
"Ireland (IE)","02.11.2022 09:30 - 02.11.2022 10:00 (UTC)","n/e","n/e","n/e","1100","136","0","n/e","91","n/e","65","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2733"
"Ireland (IE)","02.11.2022 10:00 - 02.11.2022 10:30 (UTC)","n/e","n/e","n/e","1072","179","0","n/e","86","n/e","57","0","152","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2691"
"Ireland (IE)","02.11.2022 10:30 - 02.11.2022 11:00 (UTC)","n/e","n/e","n/e","1091","132","0","n/e","57","n/e","24","0","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2794"
"Ireland (IE)","02.11.2022 11:00 - 02.11.2022 11:30 (UTC)","n/e","n/e","n/e","1113","125","0","n/e","64","n/e","30","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2752"
"Ireland (IE)","02.11.2022 11:30 - 02.11.2022 12:00 (UTC)","n/e","n/e","n/e","1082","115","0","n/e","89","n/e","20","0","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2768"
"Ireland (IE)","02.11.2022 12:00 - 02.11.2022 12:30 (UTC)","n/e","n/e","n/e","1087","117","0","n/e","90","n/e","20","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2789"
"Ireland (IE)","02.11.2022 12:30 - 02.11.2022 13:00 (UTC)","n/e","n/e","n/e","1072","116","0","n/e","88","n/e","20","0","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2757"
"Ireland (IE)","02.11.2022 13:00 - 02.11.2022 13:30 (UTC)","n/e","n/e","n/e","1117","166","0","n/e","87","n/e","20","0","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2736"
"Ireland (IE)","02.11.2022 13:30 - 02.11.2022 14:00 (UTC)","n/e","n/e","n/e","1115","182","0","n/e","86","n/e","20","0","136","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2705"
"Ireland (IE)","02.11.2022 14:00 - 02.11.2022 14:30 (UTC)","n/e","n/e","n/e","1125","123","0","n/e","83","n/e","23","0","128","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2757"
"Ireland (IE)","02.11.2022 14:30 - 02.11.2022 15:00 (UTC)","n/e","n/e","n/e","1114","121","0","n/e","50","n/e","20","0","130","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2768"
"Ireland (IE)","02.11.2022 15:00 - 02.11.2022 15:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","02.11.2022 15:30 - 02.11.2022 16:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","02.11.2022 16:00 - 02.11.2022 16:30 (UTC)","n/e","n/e","n/e","1191","125","0","n/e","79","n/e","20","0","147","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2784"
"Ireland (IE)","02.11.2022 16:30 - 02.11.2022 17:00 (UTC)","n/e","n/e","n/e","1201","121","0","n/e","90","n/e","60","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2866"
"Ireland (IE)","02.11.2022 17:00 - 02.11.2022 17:30 (UTC)","n/e","n/e","n/e","1331","126","0","n/e","89","n/e","20","0","173","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2938"
"Ireland (IE)","02.11.2022 17:30 - 02.11.2022 18:00 (UTC)","n/e","n/e","n/e","1462","123","0","n/e","89","n/e","100","0","173","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2926"
"Ireland (IE)","02.11.2022 18:00 - 02.11.2022 18:30 (UTC)","n/e","n/e","n/e","1282","126","0","n/e","88","n/e","98","0","173","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","3067"
"Ireland (IE)","02.11.2022 18:30 - 02.11.2022 19:00 (UTC)","n/e","n/e","n/e","1114","122","0","n/e","88","n/e","177","0","172","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2910"
"Ireland (IE)","02.11.2022 19:00 - 02.11.2022 19:30 (UTC)","n/e","n/e","n/e","1023","122","0","n/e","90","n/e","186","0","173","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2837"
"Ireland (IE)","02.11.2022 19:30 - 02.11.2022 20:00 (UTC)","n/e","n/e","n/e","1161","124","0","n/e","87","n/e","204","0","152","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2452"
"Ireland (IE)","02.11.2022 20:00 - 02.11.2022 20:30 (UTC)","n/e","n/e","n/e","1330","123","0","n/e","91","n/e","28","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2331"
"Ireland (IE)","02.11.2022 20:30 - 02.11.2022 21:00 (UTC)","n/e","n/e","n/e","1405","126","0","n/e","88","n/e","62","0","152","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2305"
"Ireland (IE)","02.11.2022 21:00 - 02.11.2022 21:30 (UTC)","n/e","n/e","n/e","1355","126","0","n/e","87","n/e","28","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2206"
"Ireland (IE)","02.11.2022 21:30 - 02.11.2022 22:00 (UTC)","n/e","n/e","n/e","1462","121","0","n/e","82","n/e","21","0","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1985"
"Ireland (IE)","02.11.2022 22:00 - 02.11.2022 22:30 (UTC)","n/e","n/e","n/e","1388","123","0","n/e","67","n/e","23","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1875"
"Ireland (IE)","02.11.2022 22:30 - 02.11.2022 23:00 (UTC)","n/e","n/e","n/e","1288","123","0","n/e","87","n/e","19","0","162","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1711"
"Ireland (IE)","02.11.2022 23:00 - 02.11.2022 23:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","02.11.2022 23:30 - 03.11.2022 00:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","03.11.2022 00:00 - 03.11.2022 00:30 (UTC)","n/e","n/e","n/e","622","122","0","n/e","39","n/e","0","228","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1647"
"Ireland (IE)","03.11.2022 00:30 - 03.11.2022 01:00 (UTC)","n/e","n/e","n/e","613","122","0","n/e","46","n/e","0","224","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1657"
"Ireland (IE)","03.11.2022 01:00 - 03.11.2022 01:30 (UTC)","n/e","n/e","n/e","685","120","0","n/e","41","n/e","0","224","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1659"
"Ireland (IE)","03.11.2022 01:30 - 03.11.2022 02:00 (UTC)","n/e","n/e","n/e","700","123","0","n/e","46","n/e","0","222","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1546"
"Ireland (IE)","03.11.2022 02:00 - 03.11.2022 02:30 (UTC)","n/e","n/e","n/e","708","123","0","n/e","90","n/e","0","221","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1524"
"Ireland (IE)","03.11.2022 02:30 - 03.11.2022 03:00 (UTC)","n/e","n/e","n/e","638","122","0","n/e","90","n/e","0","221","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1560"
"Ireland (IE)","03.11.2022 03:00 - 03.11.2022 03:30 (UTC)","n/e","n/e","n/e","609","121","0","n/e","91","n/e","0","220","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1552"
"Ireland (IE)","03.11.2022 03:30 - 03.11.2022 04:00 (UTC)","n/e","n/e","n/e","478","128","0","n/e","70","n/e","0","219","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1592"
"Ireland (IE)","03.11.2022 04:00 - 03.11.2022 04:30 (UTC)","n/e","n/e","n/e","506","123","0","n/e","41","n/e","0","217","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1671"
"Ireland (IE)","03.11.2022 04:30 - 03.11.2022 05:00 (UTC)","n/e","n/e","n/e","573","124","0","n/e","67","n/e","0","219","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1650"
"Ireland (IE)","03.11.2022 05:00 - 03.11.2022 05:30 (UTC)","n/e","n/e","n/e","584","121","122","n/e","84","n/e","0","218","152","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1567"
"Ireland (IE)","03.11.2022 05:30 - 03.11.2022 06:00 (UTC)","n/e","n/e","n/e","641","121","123","n/e","87","n/e","0","216","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1498"
"Ireland (IE)","03.11.2022 06:00 - 03.11.2022 06:30 (UTC)","n/e","n/e","n/e","544","123","211","n/e","91","n/e","0","71","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1566"
"Ireland (IE)","03.11.2022 06:30 - 03.11.2022 07:00 (UTC)","n/e","n/e","n/e","811","122","360","n/e","91","n/e","0","71","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1437"
"Ireland (IE)","03.11.2022 07:00 - 03.11.2022 07:30 (UTC)","n/e","n/e","n/e","932","126","349","n/e","90","n/e","0","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1300"
"Ireland (IE)","03.11.2022 07:30 - 03.11.2022 08:00 (UTC)","n/e","n/e","n/e","1025","123","346","n/e","84","n/e","0","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1264"
"Ireland (IE)","03.11.2022 08:00 - 03.11.2022 08:30 (UTC)","n/e","n/e","n/e","1030","121","296","n/e","89","n/e","0","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1212"
"Ireland (IE)","03.11.2022 08:30 - 03.11.2022 09:00 (UTC)","n/e","n/e","n/e","1177","128","449","n/e","89","n/e","5","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","975"
