"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Ireland (IE)","19.10.2020 19:00 - 19.10.2020 19:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","19.10.2020 19:30 - 19.10.2020 20:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","19.10.2020 20:00 - 19.10.2020 20:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","19.10.2020 20:30 - 19.10.2020 21:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","19.10.2020 21:00 - 19.10.2020 21:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","19.10.2020 21:30 - 19.10.2020 22:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","19.10.2020 22:00 - 19.10.2020 22:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","19.10.2020 22:30 - 19.10.2020 23:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","19.10.2020 23:00 - 19.10.2020 23:30 (UTC)","n/e","n/e","n/e","811","77","0","n/e","166","n/e","11","0","81","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2134"
"Ireland (IE)","19.10.2020 23:30 - 20.10.2020 00:00 (UTC)","n/e","n/e","n/e","923","77","0","n/e","166","n/e","0","151","82","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2057"
"Ireland (IE)","20.10.2020 00:00 - 20.10.2020 00:30 (UTC)","n/e","n/e","n/e","993","76","0","n/e","124","n/e","0","303","82","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2067"
"Ireland (IE)","20.10.2020 00:30 - 20.10.2020 01:00 (UTC)","n/e","n/e","n/e","832","77","0","n/e","123","n/e","0","302","82","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2180"
"Ireland (IE)","20.10.2020 01:00 - 20.10.2020 01:30 (UTC)","n/e","n/e","n/e","866","75","0","n/e","129","n/e","0","298","83","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2071"
"Ireland (IE)","20.10.2020 01:30 - 20.10.2020 02:00 (UTC)","n/e","n/e","n/e","904","76","0","n/e","128","n/e","0","296","84","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1995"
"Ireland (IE)","20.10.2020 02:00 - 20.10.2020 02:30 (UTC)","n/e","n/e","n/e","936","76","0","n/e","128","n/e","0","293","84","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1887"
"Ireland (IE)","20.10.2020 02:30 - 20.10.2020 03:00 (UTC)","n/e","n/e","n/e","921","77","0","n/e","129","n/e","0","293","82","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1959"
"Ireland (IE)","20.10.2020 03:00 - 20.10.2020 03:30 (UTC)","n/e","n/e","n/e","877","80","0","n/e","128","n/e","0","291","83","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2011"
"Ireland (IE)","20.10.2020 03:30 - 20.10.2020 04:00 (UTC)","n/e","n/e","n/e","896","84","0","n/e","128","n/e","0","288","83","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2007"
"Ireland (IE)","20.10.2020 04:00 - 20.10.2020 04:30 (UTC)","n/e","n/e","n/e","903","84","0","n/e","128","n/e","0","285","84","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1991"
"Ireland (IE)","20.10.2020 04:30 - 20.10.2020 05:00 (UTC)","n/e","n/e","n/e","980","77","0","n/e","152","n/e","0","285","82","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1954"
"Ireland (IE)","20.10.2020 05:00 - 20.10.2020 05:30 (UTC)","n/e","n/e","n/e","967","78","0","n/e","152","n/e","0","214","82","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2120"
"Ireland (IE)","20.10.2020 05:30 - 20.10.2020 06:00 (UTC)","n/e","n/e","n/e","892","77","0","n/e","152","n/e","0","71","82","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2268"
"Ireland (IE)","20.10.2020 06:00 - 20.10.2020 06:30 (UTC)","n/e","n/e","n/e","832","77","0","n/e","152","n/e","10","0","82","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2441"
"Ireland (IE)","20.10.2020 06:30 - 20.10.2020 07:00 (UTC)","n/e","n/e","n/e","1015","79","0","n/e","152","n/e","19","0","82","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2539"
"Ireland (IE)","20.10.2020 07:00 - 20.10.2020 07:30 (UTC)","n/e","n/e","n/e","1154","77","0","n/e","152","n/e","15","0","95","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2658"
"Ireland (IE)","20.10.2020 07:30 - 20.10.2020 08:00 (UTC)","n/e","n/e","n/e","1196","76","0","n/e","152","n/e","20","0","98","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2639"
"Ireland (IE)","20.10.2020 08:00 - 20.10.2020 08:30 (UTC)","n/e","n/e","n/e","1192","76","0","n/e","152","n/e","20","0","107","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2629"
"Ireland (IE)","20.10.2020 08:30 - 20.10.2020 09:00 (UTC)","n/e","n/e","n/e","1072","76","0","n/e","166","n/e","21","0","132","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2713"
"Ireland (IE)","20.10.2020 09:00 - 20.10.2020 09:30 (UTC)","n/e","n/e","n/e","1022","77","0","n/e","166","n/e","20","0","142","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2714"
"Ireland (IE)","20.10.2020 09:30 - 20.10.2020 10:00 (UTC)","n/e","n/e","n/e","990","77","0","n/e","166","n/e","19","0","141","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2774"
"Ireland (IE)","20.10.2020 10:00 - 20.10.2020 10:30 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","20.10.2020 10:30 - 20.10.2020 11:00 (UTC)","n/e","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","N/A"
"Ireland (IE)","20.10.2020 11:00 - 20.10.2020 11:30 (UTC)","n/e","n/e","n/e","935","76","0","n/e","166","n/e","20","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2760"
"Ireland (IE)","20.10.2020 11:30 - 20.10.2020 12:00 (UTC)","n/e","n/e","n/e","939","77","0","n/e","166","n/e","20","0","167","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2760"
"Ireland (IE)","20.10.2020 12:00 - 20.10.2020 12:30 (UTC)","n/e","n/e","n/e","941","77","0","n/e","165","n/e","22","0","167","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2727"
"Ireland (IE)","20.10.2020 12:30 - 20.10.2020 13:00 (UTC)","n/e","n/e","n/e","888","77","0","n/e","166","n/e","17","0","167","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2734"
"Ireland (IE)","20.10.2020 13:00 - 20.10.2020 13:30 (UTC)","n/e","n/e","n/e","896","80","0","n/e","165","n/e","20","0","152","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2680"
"Ireland (IE)","20.10.2020 13:30 - 20.10.2020 14:00 (UTC)","n/e","n/e","n/e","898","81","0","n/e","166","n/e","21","0","149","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2621"
"Ireland (IE)","20.10.2020 14:00 - 20.10.2020 14:30 (UTC)","n/e","n/e","n/e","854","77","0","n/e","165","n/e","15","0","147","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2619"
"Ireland (IE)","20.10.2020 14:30 - 20.10.2020 15:00 (UTC)","n/e","n/e","n/e","861","77","0","n/e","157","n/e","15","0","147","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2648"
"Ireland (IE)","20.10.2020 15:00 - 20.10.2020 15:30 (UTC)","n/e","n/e","n/e","883","78","0","n/e","157","n/e","18","0","149","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2619"
"Ireland (IE)","20.10.2020 15:30 - 20.10.2020 16:00 (UTC)","n/e","n/e","n/e","1047","79","0","n/e","157","n/e","19","0","153","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2612"
"Ireland (IE)","20.10.2020 16:00 - 20.10.2020 16:30 (UTC)","n/e","n/e","n/e","1073","76","0","n/e","166","n/e","54","0","151","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2633"
"Ireland (IE)","20.10.2020 16:30 - 20.10.2020 17:00 (UTC)","n/e","n/e","n/e","1096","77","0","n/e","166","n/e","81","0","166","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2685"
"Ireland (IE)","20.10.2020 17:00 - 20.10.2020 17:30 (UTC)","n/e","n/e","n/e","1109","77","0","n/e","166","n/e","83","0","167","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2689"
"Ireland (IE)","20.10.2020 17:30 - 20.10.2020 18:00 (UTC)","n/e","n/e","n/e","1203","79","0","n/e","165","n/e","140","0","168","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2587"
"Ireland (IE)","20.10.2020 18:00 - 20.10.2020 18:30 (UTC)","n/e","n/e","n/e","1297","78","0","n/e","165","n/e","183","0","166","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2502"
"Ireland (IE)","20.10.2020 18:30 - 20.10.2020 19:00 (UTC)","n/e","n/e","n/e","1324","77","0","n/e","182","n/e","178","0","166","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2402"
"Ireland (IE)","20.10.2020 19:00 - 20.10.2020 19:30 (UTC)","n/e","n/e","n/e","1186","77","0","n/e","198","n/e","173","0","163","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2301"
"Ireland (IE)","20.10.2020 19:30 - 20.10.2020 20:00 (UTC)","n/e","n/e","n/e","1112","77","0","n/e","198","n/e","109","0","162","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2206"
"Ireland (IE)","20.10.2020 20:00 - 20.10.2020 20:30 (UTC)","n/e","n/e","n/e","1137","80","0","n/e","207","n/e","112","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1964"
"Ireland (IE)","20.10.2020 20:30 - 20.10.2020 21:00 (UTC)","n/e","n/e","n/e","1127","79","0","n/e","206","n/e","13","0","143","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1819"
"Ireland (IE)","20.10.2020 21:00 - 20.10.2020 21:30 (UTC)","n/e","n/e","n/e","1046","80","0","n/e","206","n/e","14","0","117","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1643"
"Ireland (IE)","20.10.2020 21:30 - 20.10.2020 22:00 (UTC)","n/e","n/e","n/e","1024","77","0","n/e","207","n/e","9","0","113","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1515"
"Ireland (IE)","20.10.2020 22:00 - 20.10.2020 22:30 (UTC)","n/e","n/e","n/e","878","77","0","n/e","165","n/e","10","0","103","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1424"
"Ireland (IE)","20.10.2020 22:30 - 20.10.2020 23:00 (UTC)","n/e","n/e","n/e","1061","77","0","n/e","175","n/e","0","76","103","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1259"
"Ireland (IE)","20.10.2020 23:00 - 20.10.2020 23:30 (UTC)","n/e","n/e","n/e","1369","82","0","n/e","179","n/e","0","224","104","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1164"
"Ireland (IE)","20.10.2020 23:30 - 21.10.2020 00:00 (UTC)","n/e","n/e","n/e","1215","76","0","n/e","202","n/e","0","225","102","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1106"
"Ireland (IE)","21.10.2020 00:00 - 21.10.2020 00:30 (UTC)","n/e","n/e","n/e","1349","77","0","n/e","219","n/e","0","223","102","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1012"
"Ireland (IE)","21.10.2020 00:30 - 21.10.2020 01:00 (UTC)","n/e","n/e","n/e","1450","82","0","n/e","241","n/e","0","221","103","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","886"
"Ireland (IE)","21.10.2020 01:00 - 21.10.2020 01:30 (UTC)","n/e","n/e","n/e","1440","77","0","n/e","282","n/e","0","221","102","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","819"
"Ireland (IE)","21.10.2020 01:30 - 21.10.2020 02:00 (UTC)","n/e","n/e","n/e","1474","83","0","n/e","285","n/e","0","219","104","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","808"
"Ireland (IE)","21.10.2020 02:00 - 21.10.2020 02:30 (UTC)","n/e","n/e","n/e","1420","79","0","n/e","285","n/e","0","218","103","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","731"
"Ireland (IE)","21.10.2020 02:30 - 21.10.2020 03:00 (UTC)","n/e","n/e","n/e","1494","87","0","n/e","285","n/e","0","216","105","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","681"
"Ireland (IE)","21.10.2020 03:00 - 21.10.2020 03:30 (UTC)","n/e","n/e","n/e","1582","78","0","n/e","285","n/e","0","215","102","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","630"
"Ireland (IE)","21.10.2020 03:30 - 21.10.2020 04:00 (UTC)","n/e","n/e","n/e","1624","102","0","n/e","291","n/e","0","217","101","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","567"
"Ireland (IE)","21.10.2020 04:00 - 21.10.2020 04:30 (UTC)","n/e","n/e","n/e","1686","128","7","n/e","333","n/e","0","215","102","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","575"
"Ireland (IE)","21.10.2020 04:30 - 21.10.2020 05:00 (UTC)","n/e","n/e","n/e","1609","161","31","n/e","333","n/e","0","213","102","n/e","n/e","n/e","12","n/e","n/e","n/e","n/e","676"
"Ireland (IE)","21.10.2020 05:00 - 21.10.2020 05:30 (UTC)","n/e","n/e","n/e","1507","161","35","n/e","326","n/e","0","141","101","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","663"
"Ireland (IE)","21.10.2020 05:30 - 21.10.2020 06:00 (UTC)","n/e","n/e","n/e","1415","152","35","n/e","327","n/e","6","0","102","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","725"
"Ireland (IE)","21.10.2020 06:00 - 21.10.2020 06:30 (UTC)","n/e","n/e","n/e","1398","160","33","n/e","259","n/e","10","0","102","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","790"
"Ireland (IE)","21.10.2020 06:30 - 21.10.2020 07:00 (UTC)","n/e","n/e","n/e","1419","158","37","n/e","256","n/e","10","0","114","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","858"
"Ireland (IE)","21.10.2020 07:00 - 21.10.2020 07:30 (UTC)","n/e","n/e","n/e","1405","153","34","n/e","254","n/e","10","0","121","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","908"
"Ireland (IE)","21.10.2020 07:30 - 21.10.2020 08:00 (UTC)","n/e","n/e","n/e","1278","140","38","n/e","254","n/e","10","0","124","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1108"
"Ireland (IE)","21.10.2020 08:00 - 21.10.2020 08:30 (UTC)","n/e","n/e","n/e","1355","140","37","n/e","257","n/e","23","0","142","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1143"
"Ireland (IE)","21.10.2020 08:30 - 21.10.2020 09:00 (UTC)","n/e","n/e","n/e","1298","101","36","n/e","257","n/e","19","0","164","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1183"
"Ireland (IE)","21.10.2020 09:00 - 21.10.2020 09:30 (UTC)","n/e","n/e","n/e","1211","100","36","n/e","257","n/e","20","0","162","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1289"
"Ireland (IE)","21.10.2020 09:30 - 21.10.2020 10:00 (UTC)","n/e","n/e","n/e","1143","100","36","n/e","257","n/e","19","0","160","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1424"
"Ireland (IE)","21.10.2020 10:00 - 21.10.2020 10:30 (UTC)","n/e","n/e","n/e","1065","102","36","n/e","257","n/e","23","0","158","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1526"
"Ireland (IE)","21.10.2020 10:30 - 21.10.2020 11:00 (UTC)","n/e","n/e","n/e","1177","102","36","n/e","257","n/e","64","0","158","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1557"
"Ireland (IE)","21.10.2020 11:00 - 21.10.2020 11:30 (UTC)","n/e","n/e","n/e","1301","100","36","n/e","246","n/e","59","0","156","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1692"
"Ireland (IE)","21.10.2020 11:30 - 21.10.2020 12:00 (UTC)","n/e","n/e","n/e","1328","73","36","n/e","244","n/e","58","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1648"
"Ireland (IE)","21.10.2020 12:00 - 21.10.2020 12:30 (UTC)","n/e","n/e","n/e","1328","75","36","n/e","244","n/e","59","0","152","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1668"
"Ireland (IE)","21.10.2020 12:30 - 21.10.2020 13:00 (UTC)","n/e","n/e","n/e","1151","76","36","n/e","244","n/e","59","0","155","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1774"
"Ireland (IE)","21.10.2020 13:00 - 21.10.2020 13:30 (UTC)","n/e","n/e","n/e","1041","75","36","n/e","246","n/e","20","0","141","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1873"
"Ireland (IE)","21.10.2020 13:30 - 21.10.2020 14:00 (UTC)","n/e","n/e","n/e","987","74","35","n/e","244","n/e","19","0","137","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1901"
"Ireland (IE)","21.10.2020 14:00 - 21.10.2020 14:30 (UTC)","n/e","n/e","n/e","885","76","36","n/e","243","n/e","20","0","137","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1949"
"Ireland (IE)","21.10.2020 14:30 - 21.10.2020 15:00 (UTC)","n/e","n/e","n/e","772","77","36","n/e","229","n/e","20","0","139","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2104"
"Ireland (IE)","21.10.2020 15:00 - 21.10.2020 15:30 (UTC)","n/e","n/e","n/e","842","77","36","n/e","209","n/e","23","0","139","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2084"
"Ireland (IE)","21.10.2020 15:30 - 21.10.2020 16:00 (UTC)","n/e","n/e","n/e","990","79","36","n/e","180","n/e","26","0","140","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2048"
"Ireland (IE)","21.10.2020 16:00 - 21.10.2020 16:30 (UTC)","n/e","n/e","n/e","1062","78","36","n/e","165","n/e","24","0","144","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2115"
"Ireland (IE)","21.10.2020 16:30 - 21.10.2020 17:00 (UTC)","n/e","n/e","n/e","1234","78","35","n/e","176","n/e","19","0","154","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1992"
"Ireland (IE)","21.10.2020 17:00 - 21.10.2020 17:30 (UTC)","n/e","n/e","n/e","1328","78","36","n/e","175","n/e","21","0","158","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1974"
"Ireland (IE)","21.10.2020 17:30 - 21.10.2020 18:00 (UTC)","n/e","n/e","n/e","1388","80","36","n/e","176","n/e","105","0","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1876"
"Ireland (IE)","21.10.2020 18:00 - 21.10.2020 18:30 (UTC)","n/e","n/e","n/e","1462","78","36","n/e","176","n/e","104","0","158","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1909"
"Ireland (IE)","21.10.2020 18:30 - 21.10.2020 19:00 (UTC)","n/e","n/e","n/e","1441","76","36","n/e","176","n/e","104","0","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1760"
"Ireland (IE)","21.10.2020 19:00 - 21.10.2020 19:30 (UTC)","n/e","n/e","n/e","1366","74","36","n/e","217","n/e","63","0","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1761"
"Ireland (IE)","21.10.2020 19:30 - 21.10.2020 20:00 (UTC)","n/e","n/e","n/e","1446","79","36","n/e","219","n/e","29","0","160","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1634"
"Ireland (IE)","21.10.2020 20:00 - 21.10.2020 20:30 (UTC)","n/e","n/e","n/e","1466","81","36","n/e","220","n/e","28","0","161","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1566"
"Ireland (IE)","21.10.2020 20:30 - 21.10.2020 21:00 (UTC)","n/e","n/e","n/e","1472","79","36","n/e","219","n/e","29","0","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1537"
"Ireland (IE)","21.10.2020 21:00 - 21.10.2020 21:30 (UTC)","n/e","n/e","n/e","1518","76","36","n/e","257","n/e","25","0","159","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1448"
"Ireland (IE)","21.10.2020 21:30 - 21.10.2020 22:00 (UTC)","n/e","n/e","n/e","1450","74","36","n/e","257","n/e","26","0","143","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1364"
"Ireland (IE)","21.10.2020 22:00 - 21.10.2020 22:30 (UTC)","n/e","n/e","n/e","1199","74","36","n/e","257","n/e","20","0","139","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1300"
"Ireland (IE)","21.10.2020 22:30 - 21.10.2020 23:00 (UTC)","n/e","n/e","n/e","956","73","36","n/e","255","n/e","19","0","138","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1232"
"Ireland (IE)","21.10.2020 23:00 - 21.10.2020 23:30 (UTC)","n/e","n/e","n/e","757","81","36","n/e","213","n/e","0","76","142","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1268"
"Ireland (IE)","21.10.2020 23:30 - 22.10.2020 00:00 (UTC)","n/e","n/e","n/e","923","80","36","n/e","208","n/e","0","223","140","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1280"
"Ireland (IE)","22.10.2020 00:00 - 22.10.2020 00:30 (UTC)","n/e","n/e","n/e","852","74","36","n/e","220","n/e","0","223","139","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1245"
"Ireland (IE)","22.10.2020 00:30 - 22.10.2020 01:00 (UTC)","n/e","n/e","n/e","716","75","36","n/e","219","n/e","0","222","140","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1291"
"Ireland (IE)","22.10.2020 01:00 - 22.10.2020 01:30 (UTC)","n/e","n/e","n/e","715","75","36","n/e","206","n/e","0","221","140","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1253"
"Ireland (IE)","22.10.2020 01:30 - 22.10.2020 02:00 (UTC)","n/e","n/e","n/e","700","74","36","n/e","162","n/e","0","220","139","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1305"
"Ireland (IE)","22.10.2020 02:00 - 22.10.2020 02:30 (UTC)","n/e","n/e","n/e","743","80","36","n/e","160","n/e","0","218","141","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1183"
"Ireland (IE)","22.10.2020 02:30 - 22.10.2020 03:00 (UTC)","n/e","n/e","n/e","732","78","36","n/e","160","n/e","0","217","140","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1154"
"Ireland (IE)","22.10.2020 03:00 - 22.10.2020 03:30 (UTC)","n/e","n/e","n/e","844","80","36","n/e","161","n/e","0","215","140","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1058"
"Ireland (IE)","22.10.2020 03:30 - 22.10.2020 04:00 (UTC)","n/e","n/e","n/e","855","77","36","n/e","218","n/e","0","215","141","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","983"
"Ireland (IE)","22.10.2020 04:00 - 22.10.2020 04:30 (UTC)","n/e","n/e","n/e","878","78","36","n/e","218","n/e","0","214","140","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","943"
"Ireland (IE)","22.10.2020 04:30 - 22.10.2020 05:00 (UTC)","n/e","n/e","n/e","1094","75","36","n/e","218","n/e","0","213","140","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","917"
"Ireland (IE)","22.10.2020 05:00 - 22.10.2020 05:30 (UTC)","n/e","n/e","n/e","1165","73","36","n/e","237","n/e","0","142","137","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","889"
"Ireland (IE)","22.10.2020 05:30 - 22.10.2020 06:00 (UTC)","n/e","n/e","n/e","1205","73","36","n/e","236","n/e","0","71","139","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","797"
"Ireland (IE)","22.10.2020 06:00 - 22.10.2020 06:30 (UTC)","n/e","n/e","n/e","1438","75","51","n/e","236","n/e","10","0","138","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","704"
"Ireland (IE)","22.10.2020 06:30 - 22.10.2020 07:00 (UTC)","n/e","n/e","n/e","1646","95","112","n/e","236","n/e","15","0","134","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","611"
"Ireland (IE)","22.10.2020 07:00 - 22.10.2020 07:30 (UTC)","n/e","n/e","n/e","1571","100","114","n/e","310","n/e","19","0","140","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","555"
"Ireland (IE)","22.10.2020 07:30 - 22.10.2020 08:00 (UTC)","n/e","n/e","n/e","1578","126","116","n/e","320","n/e","19","0","150","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","475"
"Ireland (IE)","22.10.2020 08:00 - 22.10.2020 08:30 (UTC)","n/e","n/e","n/e","1589","144","127","n/e","303","n/e","67","0","162","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","352"
