"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-North","28.11.2018 12:00 - 28.11.2018 13:00 (UTC)","127","n/e","n/e","7132","1576","0","n/e","n/e","n/e","99","","3069","726","n/e","n/e","6737","n/e","2487","31","n/e","4"
"BZN|IT-North","28.11.2018 13:00 - 28.11.2018 14:00 (UTC)","126","n/e","n/e","7619","1595","0","n/e","n/e","n/e","99","","3360","759","n/e","n/e","7082","n/e","1483","33","n/e","3"
"BZN|IT-North","28.11.2018 14:00 - 28.11.2018 15:00 (UTC)","126","n/e","n/e","7803","1605","0","n/e","n/e","n/e","99","","3574","728","n/e","n/e","7211","n/e","500","33","n/e","3"
"BZN|IT-North","28.11.2018 15:00 - 28.11.2018 16:00 (UTC)","125","n/e","n/e","7792","1610","0","n/e","n/e","n/e","370","","4061","1057","n/e","n/e","7338","n/e","29","31","n/e","4"
"BZN|IT-North","28.11.2018 16:00 - 28.11.2018 17:00 (UTC)","125","n/e","n/e","7828","1644","0","n/e","n/e","n/e","679","","4356","1273","n/e","n/e","7239","n/e","0","34","n/e","5"
"BZN|IT-North","28.11.2018 17:00 - 28.11.2018 18:00 (UTC)","125","n/e","n/e","7733","1649","0","n/e","n/e","n/e","798","","4399","1238","n/e","n/e","7126","n/e","0","33","n/e","5"
"BZN|IT-North","28.11.2018 18:00 - 28.11.2018 19:00 (UTC)","127","n/e","n/e","7961","1646","0","n/e","n/e","n/e","771","","4143","1205","n/e","n/e","7360","n/e","0","30","n/e","5"
"BZN|IT-North","28.11.2018 19:00 - 28.11.2018 20:00 (UTC)","127","n/e","n/e","7613","1647","0","n/e","n/e","n/e","576","","3784","1180","n/e","n/e","7346","n/e","0","34","n/e","8"
"BZN|IT-North","28.11.2018 20:00 - 28.11.2018 21:00 (UTC)","130","n/e","n/e","5836","1514","0","n/e","n/e","n/e","199","","2732","650","n/e","n/e","6844","n/e","0","33","n/e","10"
"BZN|IT-North","28.11.2018 21:00 - 28.11.2018 22:00 (UTC)","129","n/e","n/e","5043","1305","0","n/e","n/e","n/e","150","","2474","479","n/e","n/e","6104","n/e","0","33","n/e","12"
"BZN|IT-North","28.11.2018 22:00 - 28.11.2018 23:00 (UTC)","127","n/e","n/e","4415","1164","0","n/e","n/e","n/e","114","","2316","344","n/e","n/e","5766","n/e","0","37","n/e","14"
"BZN|IT-North","28.11.2018 23:00 - 29.11.2018 00:00 (UTC)","129","n/e","n/e","3759","1186","0","n/e","n/e","n/e","31","","2098","248","n/e","n/e","4504","n/e","0","36","n/e","12"
"BZN|IT-North","29.11.2018 00:00 - 29.11.2018 01:00 (UTC)","127","n/e","n/e","3580","1263","0","n/e","n/e","n/e","","1","1899","149","n/e","n/e","4199","n/e","0","35","n/e","9"
"BZN|IT-North","29.11.2018 01:00 - 29.11.2018 02:00 (UTC)","129","n/e","n/e","3356","1302","0","n/e","n/e","n/e","","1","1785","142","n/e","n/e","3773","n/e","0","35","n/e","9"
"BZN|IT-North","29.11.2018 02:00 - 29.11.2018 03:00 (UTC)","131","n/e","n/e","3138","1281","0","n/e","n/e","n/e","0","","1750","141","n/e","n/e","3467","n/e","0","36","n/e","9"
"BZN|IT-North","29.11.2018 03:00 - 29.11.2018 04:00 (UTC)","126","n/e","n/e","3388","1300","0","n/e","n/e","n/e","","1","1798","127","n/e","n/e","3551","n/e","0","36","n/e","8"
"BZN|IT-North","29.11.2018 04:00 - 29.11.2018 05:00 (UTC)","127","n/e","n/e","3957","1336","0","n/e","n/e","n/e","0","","1926","142","n/e","n/e","4254","n/e","0","33","n/e","5"
"BZN|IT-North","29.11.2018 05:00 - 29.11.2018 06:00 (UTC)","126","n/e","n/e","5911","1369","0","n/e","n/e","n/e","170","","2249","673","n/e","n/e","4989","n/e","0","29","n/e","4"
"BZN|IT-North","29.11.2018 06:00 - 29.11.2018 07:00 (UTC)","122","n/e","n/e","6855","1331","0","n/e","n/e","n/e","1111","","3849","1246","n/e","n/e","5490","n/e","12","30","n/e","4"
"BZN|IT-North","29.11.2018 07:00 - 29.11.2018 08:00 (UTC)","121","n/e","n/e","7126","1371","0","n/e","n/e","n/e","940","","4394","1341","n/e","n/e","5967","n/e","366","30","n/e","4"
"BZN|IT-North","29.11.2018 08:00 - 29.11.2018 09:00 (UTC)","124","n/e","n/e","7053","1313","0","n/e","n/e","n/e","828","","4342","1163","n/e","n/e","5877","n/e","1104","30","n/e","5"
"BZN|IT-North","29.11.2018 09:00 - 29.11.2018 10:00 (UTC)","125","n/e","n/e","6876","1327","0","n/e","n/e","n/e","348","","3993","1101","n/e","n/e","5904","n/e","2047","30","n/e","4"
"BZN|IT-North","29.11.2018 10:00 - 29.11.2018 11:00 (UTC)","125","n/e","n/e","6911","1359","0","n/e","n/e","n/e","61","","3474","916","n/e","n/e","5926","n/e","2388","31","n/e","4"
"BZN|IT-North","29.11.2018 11:00 - 29.11.2018 12:00 (UTC)","124","n/e","n/e","7033","1377","0","n/e","n/e","n/e","","175","2860","719","n/e","n/e","5748","n/e","2146","32","n/e","4"
"BZN|IT-North","29.11.2018 12:00 - 29.11.2018 13:00 (UTC)","126","n/e","n/e","7350","1379","0","n/e","n/e","n/e","12","","2827","619","n/e","n/e","5844","n/e","1626","34","n/e","4"
"BZN|IT-North","29.11.2018 13:00 - 29.11.2018 14:00 (UTC)","124","n/e","n/e","7577","1378","0","n/e","n/e","n/e","101","","3078","772","n/e","n/e","6422","n/e","954","32","n/e","5"
"BZN|IT-North","29.11.2018 14:00 - 29.11.2018 15:00 (UTC)","126","n/e","n/e","7526","1378","0","n/e","n/e","n/e","330","","3388","1001","n/e","n/e","6343","n/e","329","33","n/e","7"
"BZN|IT-North","29.11.2018 15:00 - 29.11.2018 16:00 (UTC)","127","n/e","n/e","7335","1378","0","n/e","n/e","n/e","1356","","4160","1371","n/e","n/e","6331","n/e","25","31","n/e","7"
"BZN|IT-North","29.11.2018 16:00 - 29.11.2018 17:00 (UTC)","128","n/e","n/e","7562","1145","0","n/e","n/e","n/e","1373","","4602","1633","n/e","n/e","6542","n/e","0","31","n/e","5"
"BZN|IT-North","29.11.2018 17:00 - 29.11.2018 18:00 (UTC)","128","n/e","n/e","7549","1069","0","n/e","n/e","n/e","1656","","4882","1690","n/e","n/e","6604","n/e","0","32","n/e","5"
"BZN|IT-North","29.11.2018 18:00 - 29.11.2018 19:00 (UTC)","128","n/e","n/e","7195","1158","0","n/e","n/e","n/e","1991","","4625","1288","n/e","n/e","6351","n/e","0","30","n/e","5"
"BZN|IT-North","29.11.2018 19:00 - 29.11.2018 20:00 (UTC)","128","n/e","n/e","6689","1205","0","n/e","n/e","n/e","933","","4025","1057","n/e","n/e","6254","n/e","0","31","n/e","4"
"BZN|IT-North","29.11.2018 20:00 - 29.11.2018 21:00 (UTC)","128","n/e","n/e","5756","1190","0","n/e","n/e","n/e","146","","3273","733","n/e","n/e","5299","n/e","0","33","n/e","4"
"BZN|IT-North","29.11.2018 21:00 - 29.11.2018 22:00 (UTC)","128","n/e","n/e","4757","1190","0","n/e","n/e","n/e","114","","2594","485","n/e","n/e","5046","n/e","0","36","n/e","4"
"BZN|IT-North","29.11.2018 22:00 - 29.11.2018 23:00 (UTC)","127","n/e","n/e","4379","1127","0","n/e","n/e","n/e","115","","2178","300","n/e","n/e","4550","n/e","0","35","n/e","4"
"BZN|IT-North","29.11.2018 23:00 - 30.11.2018 00:00 (UTC)","129","n/e","n/e","4449","1146","32","n/e","n/e","n/e","1","","1943","203","n/e","n/e","4057","n/e","0","34","n/e","4"
"BZN|IT-North","30.11.2018 00:00 - 30.11.2018 01:00 (UTC)","128","n/e","n/e","4057","1188","42","n/e","n/e","n/e","0","","1831","126","n/e","n/e","3900","n/e","0","33","n/e","4"
"BZN|IT-North","30.11.2018 01:00 - 30.11.2018 02:00 (UTC)","126","n/e","n/e","3830","1140","42","n/e","n/e","n/e","0","","1801","121","n/e","n/e","3630","n/e","0","34","n/e","5"
"BZN|IT-North","30.11.2018 02:00 - 30.11.2018 03:00 (UTC)","127","n/e","n/e","3772","1016","42","n/e","n/e","n/e","","1","1790","105","n/e","n/e","3407","n/e","0","39","n/e","4"
"BZN|IT-North","30.11.2018 03:00 - 30.11.2018 04:00 (UTC)","111","n/e","n/e","3921","1018","42","n/e","n/e","n/e","0","","1773","103","n/e","n/e","3740","n/e","0","36","n/e","4"
"BZN|IT-North","30.11.2018 04:00 - 30.11.2018 05:00 (UTC)","110","n/e","n/e","4468","1062","42","n/e","n/e","n/e","9","","1829","113","n/e","n/e","4015","n/e","0","34","n/e","5"
"BZN|IT-North","30.11.2018 05:00 - 30.11.2018 06:00 (UTC)","111","n/e","n/e","5581","1201","42","n/e","n/e","n/e","37","","2339","560","n/e","n/e","5158","n/e","0","27","n/e","6"
"BZN|IT-North","30.11.2018 06:00 - 30.11.2018 07:00 (UTC)","111","n/e","n/e","6790","1187","42","n/e","n/e","n/e","83","","3175","810","n/e","n/e","6219","n/e","10","30","n/e","5"
"BZN|IT-North","30.11.2018 07:00 - 30.11.2018 08:00 (UTC)","109","n/e","n/e","6969","1317","42","n/e","n/e","n/e","525","","4010","1106","n/e","n/e","6221","n/e","246","30","n/e","4"
"BZN|IT-North","30.11.2018 08:00 - 30.11.2018 09:00 (UTC)","107","n/e","n/e","7325","1322","42","n/e","n/e","n/e","635","","4186","1104","n/e","n/e","6234","n/e","484","31","n/e","7"
"BZN|IT-North","30.11.2018 09:00 - 30.11.2018 10:00 (UTC)","116","n/e","n/e","7207","1369","42","n/e","n/e","n/e","452","","3921","1010","n/e","n/e","6423","n/e","679","33","n/e","7"
"BZN|IT-North","30.11.2018 10:00 - 30.11.2018 11:00 (UTC)","125","n/e","n/e","7282","1380","42","n/e","n/e","n/e","226","","3493","955","n/e","n/e","6429","n/e","857","30","n/e","7"
"BZN|IT-North","30.11.2018 11:00 - 30.11.2018 12:00 (UTC)","126","n/e","n/e","6617","1379","42","n/e","n/e","n/e","358","","2899","682","n/e","n/e","6184","n/e","894","31","n/e","7"
"BZN|IT-North","30.11.2018 12:00 - 30.11.2018 13:00 (UTC)","126","n/e","n/e","6513","1358","42","n/e","n/e","n/e","185","","2868","779","n/e","n/e","6087","n/e","691","32","n/e","7"
"BZN|IT-North","30.11.2018 13:00 - 30.11.2018 14:00 (UTC)","126","n/e","n/e","6922","1373","42","n/e","n/e","n/e","591","","3254","1055","n/e","n/e","6481","n/e","611","33","n/e","5"
"BZN|IT-North","30.11.2018 14:00 - 30.11.2018 15:00 (UTC)","128","n/e","n/e","6634","1387","43","n/e","n/e","n/e","1077","","3723","1259","n/e","n/e","6568","n/e","262","30","n/e","5"
"BZN|IT-North","30.11.2018 15:00 - 30.11.2018 16:00 (UTC)","122","n/e","n/e","6439","1392","44","n/e","n/e","n/e","1388","","4429","1345","n/e","n/e","6750","n/e","12","31","n/e","5"
"BZN|IT-North","30.11.2018 16:00 - 30.11.2018 17:00 (UTC)","119","n/e","n/e","6803","1380","43","n/e","n/e","n/e","1893","","4954","1702","n/e","n/e","6741","n/e","0","31","n/e","5"
"BZN|IT-North","30.11.2018 17:00 - 30.11.2018 18:00 (UTC)","119","n/e","n/e","6267","1381","44","n/e","n/e","n/e","1777","","4712","1302","n/e","n/e","6458","n/e","0","31","n/e","5"
"BZN|IT-North","30.11.2018 18:00 - 30.11.2018 19:00 (UTC)","116","n/e","n/e","5947","1384","44","n/e","n/e","n/e","1453","","4346","1166","n/e","n/e","6390","n/e","0","31","n/e","5"
"BZN|IT-North","30.11.2018 19:00 - 30.11.2018 20:00 (UTC)","117","n/e","n/e","5597","1374","43","n/e","n/e","n/e","461","","3815","947","n/e","n/e","6200","n/e","0","33","n/e","5"
"BZN|IT-North","30.11.2018 20:00 - 30.11.2018 21:00 (UTC)","117","n/e","n/e","4785","1344","44","n/e","n/e","n/e","452","","3296","905","n/e","n/e","5871","n/e","1","35","n/e","5"
"BZN|IT-North","30.11.2018 21:00 - 30.11.2018 22:00 (UTC)","118","n/e","n/e","4177","1385","43","n/e","n/e","n/e","222","","2858","511","n/e","n/e","5504","n/e","1","38","n/e","5"
"BZN|IT-North","30.11.2018 22:00 - 30.11.2018 23:00 (UTC)","119","n/e","n/e","3490","1383","43","n/e","n/e","n/e","30","","2218","341","n/e","n/e","5253","n/e","0","38","n/e","5"
"BZN|IT-North","30.11.2018 23:00 - 01.12.2018 00:00 (UTC)","127","n/e","n/e","2986","1280","43","n/e","n/e","n/e","206","","2279","578","n/e","n/e","5213","n/e","0","37","n/e","7"
"BZN|IT-North","01.12.2018 00:00 - 01.12.2018 01:00 (UTC)","129","n/e","n/e","2631","1116","43","n/e","n/e","n/e","247","","2141","418","n/e","n/e","5117","n/e","0","36","n/e","7"
"BZN|IT-North","01.12.2018 01:00 - 01.12.2018 02:00 (UTC)","128","n/e","n/e","2583","1029","43","n/e","n/e","n/e","187","","1898","150","n/e","n/e","5226","n/e","0","37","n/e","7"
"BZN|IT-North","01.12.2018 02:00 - 01.12.2018 03:00 (UTC)","128","n/e","n/e","2413","968","43","n/e","n/e","n/e","56","","1668","141","n/e","n/e","5073","n/e","0","37","n/e","7"
"BZN|IT-North","01.12.2018 03:00 - 01.12.2018 04:00 (UTC)","126","n/e","n/e","2702","922","43","n/e","n/e","n/e","56","","1614","138","n/e","n/e","5167","n/e","0","36","n/e","7"
"BZN|IT-North","01.12.2018 04:00 - 01.12.2018 05:00 (UTC)","131","n/e","n/e","2949","950","43","n/e","n/e","n/e","155","","1589","139","n/e","n/e","5195","n/e","0","33","n/e","5"
"BZN|IT-North","01.12.2018 05:00 - 01.12.2018 06:00 (UTC)","131","n/e","n/e","3700","988","43","n/e","n/e","n/e","203","","1752","221","n/e","n/e","5587","n/e","0","30","n/e","7"
"BZN|IT-North","01.12.2018 06:00 - 01.12.2018 07:00 (UTC)","128","n/e","n/e","4092","1144","42","n/e","n/e","n/e","118","","2913","710","n/e","n/e","5526","n/e","0","31","n/e","4"
"BZN|IT-North","01.12.2018 07:00 - 01.12.2018 08:00 (UTC)","127","n/e","n/e","4395","1232","43","n/e","n/e","n/e","124","","3557","913","n/e","n/e","5897","n/e","95","31","n/e","4"
"BZN|IT-North","01.12.2018 08:00 - 01.12.2018 09:00 (UTC)","130","n/e","n/e","4259","1332","42","n/e","n/e","n/e","58","","3771","742","n/e","n/e","5996","n/e","384","31","n/e","4"
"BZN|IT-North","01.12.2018 09:00 - 01.12.2018 10:00 (UTC)","129","n/e","n/e","3898","1273","43","n/e","n/e","n/e","58","","2881","698","n/e","n/e","5895","n/e","933","31","n/e","4"
"BZN|IT-North","01.12.2018 10:00 - 01.12.2018 11:00 (UTC)","128","n/e","n/e","4099","1081","43","n/e","n/e","n/e","58","","2570","550","n/e","n/e","5650","n/e","1040","31","n/e","4"
"BZN|IT-North","01.12.2018 11:00 - 01.12.2018 12:00 (UTC)","129","n/e","n/e","3976","1042","43","n/e","n/e","n/e","27","","2050","245","n/e","n/e","5722","n/e","1187","32","n/e","4"
"BZN|IT-North","01.12.2018 12:00 - 01.12.2018 13:00 (UTC)","127","n/e","n/e","3745","1060","43","n/e","n/e","n/e","26","","1927","191","n/e","n/e","5594","n/e","1266","32","n/e","4"
"BZN|IT-North","01.12.2018 13:00 - 01.12.2018 14:00 (UTC)","127","n/e","n/e","3908","1150","43","n/e","n/e","n/e","27","","1916","208","n/e","n/e","5645","n/e","868","31","n/e","3"
"BZN|IT-North","01.12.2018 14:00 - 01.12.2018 15:00 (UTC)","127","n/e","n/e","4068","1161","43","n/e","n/e","n/e","26","","2017","240","n/e","n/e","5815","n/e","228","31","n/e","2"
"BZN|IT-North","01.12.2018 15:00 - 01.12.2018 16:00 (UTC)","129","n/e","n/e","4405","1206","43","n/e","n/e","n/e","196","","2910","538","n/e","n/e","5880","n/e","11","29","n/e","1"
"BZN|IT-North","01.12.2018 16:00 - 01.12.2018 17:00 (UTC)","128","n/e","n/e","4301","1294","43","n/e","n/e","n/e","161","","3988","743","n/e","n/e","5906","n/e","0","28","n/e","2"
"BZN|IT-North","01.12.2018 17:00 - 01.12.2018 18:00 (UTC)","128","n/e","n/e","4184","1201","43","n/e","n/e","n/e","397","","4186","769","n/e","n/e","5686","n/e","0","28","n/e","2"
"BZN|IT-North","01.12.2018 18:00 - 01.12.2018 19:00 (UTC)","130","n/e","n/e","4043","962","43","n/e","n/e","n/e","583","","4108","681","n/e","n/e","5645","n/e","0","28","n/e","3"
"BZN|IT-North","01.12.2018 19:00 - 01.12.2018 20:00 (UTC)","133","n/e","n/e","4219","908","43","n/e","n/e","n/e","116","","2818","472","n/e","n/e","5379","n/e","0","28","n/e","3"
"BZN|IT-North","01.12.2018 20:00 - 01.12.2018 21:00 (UTC)","134","n/e","n/e","4263","944","43","n/e","n/e","n/e","26","","2226","294","n/e","n/e","5182","n/e","0","30","n/e","1"
"BZN|IT-North","01.12.2018 21:00 - 01.12.2018 22:00 (UTC)","135","n/e","n/e","3695","910","43","n/e","n/e","n/e","26","","1970","243","n/e","n/e","5062","n/e","0","32","n/e","1"
"BZN|IT-North","01.12.2018 22:00 - 01.12.2018 23:00 (UTC)","134","n/e","n/e","3115","933","43","n/e","n/e","n/e","22","","1856","224","n/e","n/e","4944","n/e","0","32","n/e","1"
"BZN|IT-North","01.12.2018 23:00 - 02.12.2018 00:00 (UTC)","138","n/e","n/e","3035","956","43","n/e","n/e","n/e","","429","1881","222","n/e","n/e","5077","n/e","0","34","n/e","1"
"BZN|IT-North","02.12.2018 00:00 - 02.12.2018 01:00 (UTC)","141","n/e","n/e","2677","999","43","n/e","n/e","n/e","","827","1700","139","n/e","n/e","5151","n/e","0","34","n/e","1"
"BZN|IT-North","02.12.2018 01:00 - 02.12.2018 02:00 (UTC)","140","n/e","n/e","2324","1005","43","n/e","n/e","n/e","","831","1594","133","n/e","n/e","5014","n/e","0","35","n/e","1"
"BZN|IT-North","02.12.2018 02:00 - 02.12.2018 03:00 (UTC)","143","n/e","n/e","1928","926","43","n/e","n/e","n/e","","831","1493","109","n/e","n/e","4152","n/e","0","34","n/e","1"
"BZN|IT-North","02.12.2018 03:00 - 02.12.2018 04:00 (UTC)","134","n/e","n/e","2151","972","43","n/e","n/e","n/e","","829","1453","42","n/e","n/e","3991","n/e","0","35","n/e","1"
"BZN|IT-North","02.12.2018 04:00 - 02.12.2018 05:00 (UTC)","134","n/e","n/e","2470","1016","43","n/e","n/e","n/e","","878","1476","48","n/e","n/e","4137","n/e","0","33","n/e","1"
"BZN|IT-North","02.12.2018 05:00 - 02.12.2018 06:00 (UTC)","133","n/e","n/e","2412","1088","43","n/e","n/e","n/e","","899","1580","117","n/e","n/e","4676","n/e","0","30","n/e","1"
"BZN|IT-North","02.12.2018 06:00 - 02.12.2018 07:00 (UTC)","130","n/e","n/e","2331","1184","44","n/e","n/e","n/e","","580","1750","178","n/e","n/e","4971","n/e","5","29","n/e","1"
"BZN|IT-North","02.12.2018 07:00 - 02.12.2018 08:00 (UTC)","125","n/e","n/e","2710","1217","43","n/e","n/e","n/e","","164","2027","263","n/e","n/e","5119","n/e","159","32","n/e","1"
"BZN|IT-North","02.12.2018 08:00 - 02.12.2018 09:00 (UTC)","121","n/e","n/e","2843","1304","43","n/e","n/e","n/e","","164","2217","222","n/e","n/e","5277","n/e","275","33","n/e","3"
"BZN|IT-North","02.12.2018 09:00 - 02.12.2018 10:00 (UTC)","122","n/e","n/e","2744","1344","43","n/e","n/e","n/e","","164","2118","231","n/e","n/e","5251","n/e","583","32","n/e","1"
"BZN|IT-North","02.12.2018 10:00 - 02.12.2018 11:00 (UTC)","126","n/e","n/e","2786","1325","43","n/e","n/e","n/e","","163","2048","262","n/e","n/e","4915","n/e","676","30","n/e","1"
"BZN|IT-North","02.12.2018 11:00 - 02.12.2018 12:00 (UTC)","126","n/e","n/e","3195","1289","43","n/e","n/e","n/e","","162","2031","408","n/e","n/e","5436","n/e","530","30","n/e","2"
"BZN|IT-North","02.12.2018 12:00 - 02.12.2018 13:00 (UTC)","125","n/e","n/e","3188","1256","43","n/e","n/e","n/e","","479","1810","169","n/e","n/e","5437","n/e","630","33","n/e","1"
"BZN|IT-North","02.12.2018 13:00 - 02.12.2018 14:00 (UTC)","123","n/e","n/e","3367","1302","43","n/e","n/e","n/e","","482","1798","181","n/e","n/e","5365","n/e","548","32","n/e","2"
"BZN|IT-North","02.12.2018 14:00 - 02.12.2018 15:00 (UTC)","125","n/e","n/e","3195","1279","43","n/e","n/e","n/e","","482","1864","181","n/e","n/e","4947","n/e","225","34","n/e","5"
"BZN|IT-North","02.12.2018 15:00 - 02.12.2018 16:00 (UTC)","126","n/e","n/e","3752","1339","43","n/e","n/e","n/e","","480","2158","209","n/e","n/e","5316","n/e","10","32","n/e","5"
"BZN|IT-North","02.12.2018 16:00 - 02.12.2018 17:00 (UTC)","126","n/e","n/e","4277","1437","43","n/e","n/e","n/e","","163","3089","499","n/e","n/e","5415","n/e","0","30","n/e","11"
"BZN|IT-North","02.12.2018 17:00 - 02.12.2018 18:00 (UTC)","126","n/e","n/e","4387","1419","43","n/e","n/e","n/e","","316","3870","763","n/e","n/e","5700","n/e","0","33","n/e","10"
"BZN|IT-North","02.12.2018 18:00 - 02.12.2018 19:00 (UTC)","126","n/e","n/e","4412","1526","43","n/e","n/e","n/e","","316","3906","696","n/e","n/e","5689","n/e","0","34","n/e","9"
"BZN|IT-North","02.12.2018 19:00 - 02.12.2018 20:00 (UTC)","128","n/e","n/e","4310","1593","43","n/e","n/e","n/e","","275","2947","682","n/e","n/e","5652","n/e","0","34","n/e","8"
"BZN|IT-North","02.12.2018 20:00 - 02.12.2018 21:00 (UTC)","128","n/e","n/e","4299","1512","43","n/e","n/e","n/e","","346","2417","518","n/e","n/e","5510","n/e","0","35","n/e","11"
"BZN|IT-North","02.12.2018 21:00 - 02.12.2018 22:00 (UTC)","128","n/e","n/e","3337","1411","43","n/e","n/e","n/e","","342","2029","228","n/e","n/e","4855","n/e","0","33","n/e","10"
"BZN|IT-North","02.12.2018 22:00 - 02.12.2018 23:00 (UTC)","128","n/e","n/e","2578","1085","43","n/e","n/e","n/e","","309","1903","213","n/e","n/e","4319","n/e","0","33","n/e","11"
"BZN|IT-North","02.12.2018 23:00 - 03.12.2018 00:00 (UTC)","124","n/e","n/e","1962","1078","0","n/e","n/e","n/e","","384","1783","68","n/e","n/e","3831","n/e","0","35","n/e","11"
"BZN|IT-North","03.12.2018 00:00 - 03.12.2018 01:00 (UTC)","125","n/e","n/e","1925","1011","0","n/e","n/e","n/e","","638","1635","74","n/e","n/e","3782","n/e","0","33","n/e","10"
"BZN|IT-North","03.12.2018 01:00 - 03.12.2018 02:00 (UTC)","130","n/e","n/e","2033","994","0","n/e","n/e","n/e","","1209","1596","77","n/e","n/e","3908","n/e","0","32","n/e","6"
"BZN|IT-North","03.12.2018 02:00 - 03.12.2018 03:00 (UTC)","130","n/e","n/e","1978","976","0","n/e","n/e","n/e","","1524","1549","74","n/e","n/e","3876","n/e","0","31","n/e","7"
"BZN|IT-North","03.12.2018 03:00 - 03.12.2018 04:00 (UTC)","131","n/e","n/e","2236","965","0","n/e","n/e","n/e","","1372","1658","73","n/e","n/e","3991","n/e","0","29","n/e","3"
"BZN|IT-North","03.12.2018 04:00 - 03.12.2018 05:00 (UTC)","127","n/e","n/e","3367","1146","0","n/e","n/e","n/e","","890","1740","83","n/e","n/e","4239","n/e","0","31","n/e","8"
"BZN|IT-North","03.12.2018 05:00 - 03.12.2018 06:00 (UTC)","128","n/e","n/e","5178","1504","0","n/e","n/e","n/e","","260","1898","325","n/e","n/e","5366","n/e","0","32","n/e","7"
"BZN|IT-North","03.12.2018 06:00 - 03.12.2018 07:00 (UTC)","125","n/e","n/e","6061","1527","0","n/e","n/e","n/e","30","","2867","552","n/e","n/e","6440","n/e","0","29","n/e","6"
"BZN|IT-North","03.12.2018 07:00 - 03.12.2018 08:00 (UTC)","126","n/e","n/e","6174","1415","0","n/e","n/e","n/e","968","","3669","986","n/e","n/e","6867","n/e","76","30","n/e","2"
"BZN|IT-North","03.12.2018 08:00 - 03.12.2018 09:00 (UTC)","125","n/e","n/e","6498","1434","0","n/e","n/e","n/e","1358","","3905","1049","n/e","n/e","6622","n/e","426","31","n/e","2"
"BZN|IT-North","03.12.2018 09:00 - 03.12.2018 10:00 (UTC)","127","n/e","n/e","6615","1117","0","n/e","n/e","n/e","327","","3737","1039","n/e","n/e","6828","n/e","989","31","n/e","1"
"BZN|IT-North","03.12.2018 10:00 - 03.12.2018 11:00 (UTC)","125","n/e","n/e","6801","1156","0","n/e","n/e","n/e","187","","3444","813","n/e","n/e","6888","n/e","1716","34","n/e","1"
"BZN|IT-North","03.12.2018 11:00 - 03.12.2018 12:00 (UTC)","130","n/e","n/e","6452","1378","0","n/e","n/e","n/e","149","","3077","660","n/e","n/e","6900","n/e","1694","34","n/e","1"
"BZN|IT-North","03.12.2018 12:00 - 03.12.2018 13:00 (UTC)","130","n/e","n/e","6533","1489","0","n/e","n/e","n/e","150","","2935","664","n/e","n/e","6850","n/e","1347","31","n/e","1"
"BZN|IT-North","03.12.2018 13:00 - 03.12.2018 14:00 (UTC)","128","n/e","n/e","6876","1603","43","n/e","n/e","n/e","615","","2941","833","n/e","n/e","6929","n/e","710","33","n/e","1"
"BZN|IT-North","03.12.2018 14:00 - 03.12.2018 15:00 (UTC)","129","n/e","n/e","6683","1630","43","n/e","n/e","n/e","743","","3177","841","n/e","n/e","7085","n/e","207","36","n/e","2"
"BZN|IT-North","03.12.2018 15:00 - 03.12.2018 16:00 (UTC)","131","n/e","n/e","6651","1596","42","n/e","n/e","n/e","2253","","3585","932","n/e","n/e","6901","n/e","6","32","n/e","4"
"BZN|IT-North","03.12.2018 16:00 - 03.12.2018 17:00 (UTC)","133","n/e","n/e","6454","1571","43","n/e","n/e","n/e","2623","","4053","1113","n/e","n/e","6639","n/e","0","31","n/e","2"
"BZN|IT-North","03.12.2018 17:00 - 03.12.2018 18:00 (UTC)","141","n/e","n/e","5983","1514","43","n/e","n/e","n/e","2333","","4290","1129","n/e","n/e","6078","n/e","0","34","n/e","5"
"BZN|IT-North","03.12.2018 18:00 - 03.12.2018 19:00 (UTC)","133","n/e","n/e","5851","1509","43","n/e","n/e","n/e","1087","","4338","1224","n/e","n/e","5882","n/e","0","35","n/e","4"
"BZN|IT-North","03.12.2018 19:00 - 03.12.2018 20:00 (UTC)","131","n/e","n/e","5744","1484","43","n/e","n/e","n/e","174","","3948","1086","n/e","n/e","5980","n/e","0","35","n/e","2"
"BZN|IT-North","03.12.2018 20:00 - 03.12.2018 21:00 (UTC)","131","n/e","n/e","5847","1369","43","n/e","n/e","n/e","128","","3284","589","n/e","n/e","6106","n/e","0","35","n/e","6"
