"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-North","28.11.2022 18:00 - 28.11.2022 19:00 (UTC)","261","n/e","12","11217","703","3","n/e","n/e","n/e","479","","3281","599","n/e","n/e","1727","n/e","0","26","n/e","39"
"BZN|IT-North","28.11.2022 19:00 - 28.11.2022 20:00 (UTC)","249","n/e","12","11672","704","8","n/e","n/e","n/e","179","","2607","474","n/e","n/e","1672","n/e","0","27","n/e","36"
"BZN|IT-North","28.11.2022 20:00 - 28.11.2022 21:00 (UTC)","254","n/e","13","10435","704","13","n/e","n/e","n/e","16","","1612","301","n/e","n/e","1684","n/e","0","29","n/e","36"
"BZN|IT-North","28.11.2022 21:00 - 28.11.2022 22:00 (UTC)","267","n/e","12","8213","702","13","n/e","n/e","n/e","4","","1454","205","n/e","n/e","1706","n/e","0","32","n/e","37"
"BZN|IT-North","28.11.2022 22:00 - 28.11.2022 23:00 (UTC)","268","n/e","12","6842","687","8","n/e","n/e","n/e","","202","1382","205","n/e","n/e","1616","n/e","0","34","n/e","37"
"BZN|IT-North","28.11.2022 23:00 - 29.11.2022 00:00 (UTC)","267","n/e","12","6646","674","13","n/e","n/e","n/e","","888","1120","155","n/e","n/e","1566","n/e","0","32","n/e","38"
"BZN|IT-North","29.11.2022 00:00 - 29.11.2022 01:00 (UTC)","268","n/e","12","6307","680","3","n/e","n/e","n/e","","1171","1073","77","n/e","n/e","1551","n/e","0","29","n/e","43"
"BZN|IT-North","29.11.2022 01:00 - 29.11.2022 02:00 (UTC)","267","n/e","13","5543","686","3","n/e","n/e","n/e","","1169","999","20","n/e","n/e","1476","n/e","0","22","n/e","46"
"BZN|IT-North","29.11.2022 02:00 - 29.11.2022 03:00 (UTC)","265","n/e","13","5325","690","3","n/e","n/e","n/e","","1243","973","20","n/e","n/e","1397","n/e","0","28","n/e","47"
"BZN|IT-North","29.11.2022 03:00 - 29.11.2022 04:00 (UTC)","266","n/e","13","5486","682","8","n/e","n/e","n/e","","1163","1006","19","n/e","n/e","1406","n/e","0","27","n/e","48"
"BZN|IT-North","29.11.2022 04:00 - 29.11.2022 05:00 (UTC)","267","n/e","13","6590","682","13","n/e","n/e","n/e","","999","1046","144","n/e","n/e","1492","n/e","0","30","n/e","52"
"BZN|IT-North","29.11.2022 05:00 - 29.11.2022 06:00 (UTC)","271","n/e","11","10566","685","14","n/e","n/e","n/e","","110","1211","261","n/e","n/e","1593","n/e","0","31","n/e","56"
"BZN|IT-North","29.11.2022 06:00 - 29.11.2022 07:00 (UTC)","267","n/e","12","12854","700","14","n/e","n/e","n/e","24","","2172","541","n/e","n/e","1661","n/e","0","28","n/e","57"
"BZN|IT-North","29.11.2022 07:00 - 29.11.2022 08:00 (UTC)","264","n/e","14","13346","705","14","n/e","n/e","n/e","352","","3264","747","n/e","n/e","1716","n/e","40","27","n/e","57"
"BZN|IT-North","29.11.2022 08:00 - 29.11.2022 09:00 (UTC)","252","n/e","13","13320","704","14","n/e","n/e","n/e","583","","3407","862","n/e","n/e","1741","n/e","157","26","n/e","57"
"BZN|IT-North","29.11.2022 09:00 - 29.11.2022 10:00 (UTC)","256","n/e","12","13302","703","14","n/e","n/e","n/e","306","","2785","673","n/e","n/e","1794","n/e","253","29","n/e","58"
"BZN|IT-North","29.11.2022 10:00 - 29.11.2022 11:00 (UTC)","254","n/e","13","13536","688","14","n/e","n/e","n/e","321","","2815","602","n/e","n/e","1782","n/e","341","29","n/e","58"
"BZN|IT-North","29.11.2022 11:00 - 29.11.2022 12:00 (UTC)","254","n/e","12","13395","688","14","n/e","n/e","n/e","101","","2689","505","n/e","n/e","1815","n/e","423","29","n/e","58"
"BZN|IT-North","29.11.2022 12:00 - 29.11.2022 13:00 (UTC)","251","n/e","11","13613","681","14","n/e","n/e","n/e","31","","2472","401","n/e","n/e","1821","n/e","357","31","n/e","59"
"BZN|IT-North","29.11.2022 13:00 - 29.11.2022 14:00 (UTC)","243","n/e","11","13680","686","9","n/e","n/e","n/e","30","","2563","598","n/e","n/e","1823","n/e","208","32","n/e","60"
"BZN|IT-North","29.11.2022 14:00 - 29.11.2022 15:00 (UTC)","238","n/e","10","13538","701","9","n/e","n/e","n/e","147","","2654","525","n/e","n/e","1811","n/e","91","31","n/e","62"
"BZN|IT-North","29.11.2022 15:00 - 29.11.2022 16:00 (UTC)","253","n/e","11","13672","708","3","n/e","n/e","n/e","575","","2913","627","n/e","n/e","1782","n/e","5","31","n/e","66"
"BZN|IT-North","29.11.2022 16:00 - 29.11.2022 17:00 (UTC)","254","n/e","11","13491","701","3","n/e","n/e","n/e","797","","3551","874","n/e","n/e","1783","n/e","0","27","n/e","64"
"BZN|IT-North","29.11.2022 17:00 - 29.11.2022 18:00 (UTC)","255","n/e","10","13678","704","13","n/e","n/e","n/e","880","","3350","919","n/e","n/e","1757","n/e","0","28","n/e","66"
"BZN|IT-North","29.11.2022 18:00 - 29.11.2022 19:00 (UTC)","254","n/e","9","13239","704","3","n/e","n/e","n/e","648","","3354","764","n/e","n/e","1763","n/e","0","31","n/e","65"
"BZN|IT-North","29.11.2022 19:00 - 29.11.2022 20:00 (UTC)","242","n/e","12","12977","705","3","n/e","n/e","n/e","226","","2838","413","n/e","n/e","1724","n/e","0","30","n/e","65"
"BZN|IT-North","29.11.2022 20:00 - 29.11.2022 21:00 (UTC)","254","n/e","12","12531","695","13","n/e","n/e","n/e","147","","2329","431","n/e","n/e","1717","n/e","0","30","n/e","65"
"BZN|IT-North","29.11.2022 21:00 - 29.11.2022 22:00 (UTC)","255","n/e","12","9449","704","13","n/e","n/e","n/e","190","","1871","507","n/e","n/e","1704","n/e","0","30","n/e","61"
"BZN|IT-North","29.11.2022 22:00 - 29.11.2022 23:00 (UTC)","262","n/e","10","8266","685","13","n/e","n/e","n/e","","309","1767","435","n/e","n/e","1576","n/e","0","30","n/e","63"
"BZN|IT-North","29.11.2022 23:00 - 30.11.2022 00:00 (UTC)","261","n/e","11","7197","683","13","n/e","n/e","n/e","","639","1286","154","n/e","n/e","1522","n/e","0","27","n/e","62"
"BZN|IT-North","30.11.2022 00:00 - 30.11.2022 01:00 (UTC)","263","n/e","12","7153","684","13","n/e","n/e","n/e","","911","1160","152","n/e","n/e","1481","n/e","0","28","n/e","63"
"BZN|IT-North","30.11.2022 01:00 - 30.11.2022 02:00 (UTC)","266","n/e","12","6776","681","13","n/e","n/e","n/e","","1389","1154","152","n/e","n/e","1437","n/e","0","28","n/e","63"
"BZN|IT-North","30.11.2022 02:00 - 30.11.2022 03:00 (UTC)","266","n/e","12","6734","682","13","n/e","n/e","n/e","","1115","1127","152","n/e","n/e","1423","n/e","0","29","n/e","63"
"BZN|IT-North","30.11.2022 03:00 - 30.11.2022 04:00 (UTC)","264","n/e","10","6706","680","14","n/e","n/e","n/e","","1108","1153","152","n/e","n/e","1453","n/e","0","29","n/e","68"
"BZN|IT-North","30.11.2022 04:00 - 30.11.2022 05:00 (UTC)","263","n/e","12","8233","682","13","n/e","n/e","n/e","","716","1108","158","n/e","n/e","1551","n/e","0","28","n/e","65"
"BZN|IT-North","30.11.2022 05:00 - 30.11.2022 06:00 (UTC)","264","n/e","12","11524","673","14","n/e","n/e","n/e","","1","1365","363","n/e","n/e","1613","n/e","0","30","n/e","63"
"BZN|IT-North","30.11.2022 06:00 - 30.11.2022 07:00 (UTC)","262","n/e","10","13273","700","14","n/e","n/e","n/e","30","","2319","591","n/e","n/e","1729","n/e","1","26","n/e","64"
"BZN|IT-North","30.11.2022 07:00 - 30.11.2022 08:00 (UTC)","259","n/e","12","13277","704","4","n/e","n/e","n/e","359","","3149","559","n/e","n/e","1745","n/e","125","26","n/e","62"
"BZN|IT-North","30.11.2022 08:00 - 30.11.2022 09:00 (UTC)","245","n/e","12","13366","707","3","n/e","n/e","n/e","262","","3375","544","n/e","n/e","1760","n/e","386","27","n/e","62"
"BZN|IT-North","30.11.2022 09:00 - 30.11.2022 10:00 (UTC)","265","n/e","11","13115","707","4","n/e","n/e","n/e","230","","3020","526","n/e","n/e","1731","n/e","598","29","n/e","66"
"BZN|IT-North","30.11.2022 10:00 - 30.11.2022 11:00 (UTC)","265","n/e","10","13217","691","3","n/e","n/e","n/e","135","","2884","512","n/e","n/e","1739","n/e","830","29","n/e","63"
"BZN|IT-North","30.11.2022 11:00 - 30.11.2022 12:00 (UTC)","264","n/e","11","13208","687","3","n/e","n/e","n/e","44","","2726","428","n/e","n/e","1710","n/e","766","28","n/e","68"
"BZN|IT-North","30.11.2022 12:00 - 30.11.2022 13:00 (UTC)","264","n/e","14","13474","691","3","n/e","n/e","n/e","201","","2620","516","n/e","n/e","1713","n/e","734","24","n/e","73"
"BZN|IT-North","30.11.2022 13:00 - 30.11.2022 14:00 (UTC)","263","n/e","15","13292","686","3","n/e","n/e","n/e","524","","3180","800","n/e","n/e","1752","n/e","514","25","n/e","74"
"BZN|IT-North","30.11.2022 14:00 - 30.11.2022 15:00 (UTC)","262","n/e","13","13312","698","3","n/e","n/e","n/e","533","","3479","881","n/e","n/e","1770","n/e","285","25","n/e","75"
"BZN|IT-North","30.11.2022 15:00 - 30.11.2022 16:00 (UTC)","254","n/e","11","13598","702","3","n/e","n/e","n/e","132","","3190","596","n/e","n/e","1808","n/e","19","27","n/e","79"
"BZN|IT-North","30.11.2022 16:00 - 30.11.2022 17:00 (UTC)","265","n/e","11","13336","703","3","n/e","n/e","n/e","844","","3392","717","n/e","n/e","1796","n/e","0","29","n/e","81"
"BZN|IT-North","30.11.2022 17:00 - 30.11.2022 18:00 (UTC)","264","n/e","11","12994","705","3","n/e","n/e","n/e","769","","3430","769","n/e","n/e","1783","n/e","0","28","n/e","84"
"BZN|IT-North","30.11.2022 18:00 - 30.11.2022 19:00 (UTC)","265","n/e","12","13042","701","3","n/e","n/e","n/e","650","","3061","511","n/e","n/e","1764","n/e","0","27","n/e","84"
"BZN|IT-North","30.11.2022 19:00 - 30.11.2022 20:00 (UTC)","265","n/e","11","13108","701","3","n/e","n/e","n/e","140","","1993","351","n/e","n/e","1752","n/e","0","19","n/e","82"
"BZN|IT-North","30.11.2022 20:00 - 30.11.2022 21:00 (UTC)","264","n/e","11","13144","703","3","n/e","n/e","n/e","1","","1521","233","n/e","n/e","1724","n/e","0","19","n/e","70"
"BZN|IT-North","30.11.2022 21:00 - 30.11.2022 22:00 (UTC)","261","n/e","12","11185","704","13","n/e","n/e","n/e","","1","1341","184","n/e","n/e","1683","n/e","0","20","n/e","68"
"BZN|IT-North","30.11.2022 22:00 - 30.11.2022 23:00 (UTC)","263","n/e","10","9955","679","3","n/e","n/e","n/e","","188","1245","183","n/e","n/e","1642","n/e","0","21","n/e","67"
"BZN|IT-North","30.11.2022 23:00 - 01.12.2022 00:00 (UTC)","281","n/e","10","7607","682","3","n/e","n/e","n/e","","214","1020","149","n/e","n/e","1954","n/e","0","24","n/e","60"
"BZN|IT-North","01.12.2022 00:00 - 01.12.2022 01:00 (UTC)","282","n/e","10","7764","685","3","n/e","n/e","n/e","","508","973","146","n/e","n/e","1743","n/e","0","23","n/e","61"
"BZN|IT-North","01.12.2022 01:00 - 01.12.2022 02:00 (UTC)","284","n/e","11","6880","684","3","n/e","n/e","n/e","","513","929","132","n/e","n/e","1734","n/e","0","25","n/e","67"
"BZN|IT-North","01.12.2022 02:00 - 01.12.2022 03:00 (UTC)","282","n/e","11","6573","684","4","n/e","n/e","n/e","","415","897","70","n/e","n/e","1542","n/e","0","26","n/e","65"
"BZN|IT-North","01.12.2022 03:00 - 01.12.2022 04:00 (UTC)","281","n/e","12","6720","681","3","n/e","n/e","n/e","","225","908","87","n/e","n/e","1562","n/e","0","25","n/e","66"
"BZN|IT-North","01.12.2022 04:00 - 01.12.2022 05:00 (UTC)","282","n/e","13","8268","681","3","n/e","n/e","n/e","","221","934","164","n/e","n/e","1705","n/e","0","23","n/e","69"
"BZN|IT-North","01.12.2022 05:00 - 01.12.2022 06:00 (UTC)","265","n/e","13","11589","686","14","n/e","n/e","n/e","0","","1087","229","n/e","n/e","2077","n/e","0","22","n/e","69"
"BZN|IT-North","01.12.2022 06:00 - 01.12.2022 07:00 (UTC)","265","n/e","12","13732","694","4","n/e","n/e","n/e","33","","1533","573","n/e","n/e","2249","n/e","1","22","n/e","68"
"BZN|IT-North","01.12.2022 07:00 - 01.12.2022 08:00 (UTC)","265","n/e","12","13692","705","4","n/e","n/e","n/e","166","","2263","573","n/e","n/e","2223","n/e","139","20","n/e","69"
"BZN|IT-North","01.12.2022 08:00 - 01.12.2022 09:00 (UTC)","267","n/e","13","13655","697","4","n/e","n/e","n/e","244","","2271","537","n/e","n/e","2234","n/e","481","22","n/e","67"
"BZN|IT-North","01.12.2022 09:00 - 01.12.2022 10:00 (UTC)","265","n/e","11","13835","699","3","n/e","n/e","n/e","201","","2076","363","n/e","n/e","2254","n/e","1127","19","n/e","68"
"BZN|IT-North","01.12.2022 10:00 - 01.12.2022 11:00 (UTC)","262","n/e","11","13976","685","3","n/e","n/e","n/e","185","","2163","338","n/e","n/e","2264","n/e","1690","18","n/e","60"
"BZN|IT-North","01.12.2022 11:00 - 01.12.2022 12:00 (UTC)","265","n/e","12","14017","686","3","n/e","n/e","n/e","119","","1761","351","n/e","n/e","2282","n/e","1439","19","n/e","53"
"BZN|IT-North","01.12.2022 12:00 - 01.12.2022 13:00 (UTC)","262","n/e","12","13894","684","2","n/e","n/e","n/e","119","","1691","332","n/e","n/e","2286","n/e","1108","21","n/e","55"
"BZN|IT-North","01.12.2022 13:00 - 01.12.2022 14:00 (UTC)","262","n/e","13","14221","682","0","n/e","n/e","n/e","165","","1765","395","n/e","n/e","2291","n/e","709","21","n/e","50"
"BZN|IT-North","01.12.2022 14:00 - 01.12.2022 15:00 (UTC)","264","n/e","11","14347","699","0","n/e","n/e","n/e","408","","2394","631","n/e","n/e","2288","n/e","286","21","n/e","50"
"BZN|IT-North","01.12.2022 15:00 - 01.12.2022 16:00 (UTC)","265","n/e","11","14430","717","10","n/e","n/e","n/e","416","","3593","645","n/e","n/e","2318","n/e","19","21","n/e","50"
"BZN|IT-North","01.12.2022 16:00 - 01.12.2022 17:00 (UTC)","262","n/e","11","14266","732","0","n/e","n/e","n/e","425","","4050","940","n/e","n/e","2304","n/e","0","21","n/e","51"
"BZN|IT-North","01.12.2022 17:00 - 01.12.2022 18:00 (UTC)","264","n/e","13","14132","744","0","n/e","n/e","n/e","486","","3802","657","n/e","n/e","2326","n/e","0","23","n/e","50"
"BZN|IT-North","01.12.2022 18:00 - 01.12.2022 19:00 (UTC)","264","n/e","13","14117","744","0","n/e","n/e","n/e","454","","3201","490","n/e","n/e","2287","n/e","0","21","n/e","48"
"BZN|IT-North","01.12.2022 19:00 - 01.12.2022 20:00 (UTC)","263","n/e","13","14028","729","0","n/e","n/e","n/e","752","","2438","490","n/e","n/e","2249","n/e","0","23","n/e","45"
"BZN|IT-North","01.12.2022 20:00 - 01.12.2022 21:00 (UTC)","264","n/e","13","13781","730","5","n/e","n/e","n/e","665","","2112","491","n/e","n/e","2300","n/e","0","23","n/e","42"
"BZN|IT-North","01.12.2022 21:00 - 01.12.2022 22:00 (UTC)","263","n/e","14","12203","720","10","n/e","n/e","n/e","14","","1429","241","n/e","n/e","2223","n/e","0","25","n/e","42"
"BZN|IT-North","01.12.2022 22:00 - 01.12.2022 23:00 (UTC)","263","n/e","12","10418","700","5","n/e","n/e","n/e","","95","1308","219","n/e","n/e","2166","n/e","0","26","n/e","37"
"BZN|IT-North","01.12.2022 23:00 - 02.12.2022 00:00 (UTC)","264","n/e","12","8773","621","0","n/e","n/e","n/e","","1","984","98","n/e","n/e","2020","n/e","0","25","n/e","34"
"BZN|IT-North","02.12.2022 00:00 - 02.12.2022 01:00 (UTC)","265","n/e","11","8254","628","0","n/e","n/e","n/e","","411","935","105","n/e","n/e","2007","n/e","0","25","n/e","33"
"BZN|IT-North","02.12.2022 01:00 - 02.12.2022 02:00 (UTC)","266","n/e","11","7530","620","0","n/e","n/e","n/e","","415","926","104","n/e","n/e","2008","n/e","0","25","n/e","33"
"BZN|IT-North","02.12.2022 02:00 - 02.12.2022 03:00 (UTC)","268","n/e","11","6684","622","0","n/e","n/e","n/e","","415","896","104","n/e","n/e","1989","n/e","0","26","n/e","34"
"BZN|IT-North","02.12.2022 03:00 - 02.12.2022 04:00 (UTC)","266","n/e","11","7032","622","0","n/e","n/e","n/e","","412","907","112","n/e","n/e","2004","n/e","0","24","n/e","32"
"BZN|IT-North","02.12.2022 04:00 - 02.12.2022 05:00 (UTC)","267","n/e","13","8254","624","0","n/e","n/e","n/e","","193","892","113","n/e","n/e","2007","n/e","0","19","n/e","33"
"BZN|IT-North","02.12.2022 05:00 - 02.12.2022 06:00 (UTC)","266","n/e","14","11683","609","10","n/e","n/e","n/e","5","","1085","208","n/e","n/e","2089","n/e","0","18","n/e","32"
"BZN|IT-North","02.12.2022 06:00 - 02.12.2022 07:00 (UTC)","264","n/e","13","14186","713","10","n/e","n/e","n/e","38","","1731","603","n/e","n/e","2237","n/e","0","18","n/e","28"
"BZN|IT-North","02.12.2022 07:00 - 02.12.2022 08:00 (UTC)","265","n/e","13","14217","743","10","n/e","n/e","n/e","245","","2895","704","n/e","n/e","2268","n/e","63","21","n/e","29"
"BZN|IT-North","02.12.2022 08:00 - 02.12.2022 09:00 (UTC)","265","n/e","12","14338","741","0","n/e","n/e","n/e","199","","2927","626","n/e","n/e","2239","n/e","244","22","n/e","28"
"BZN|IT-North","02.12.2022 09:00 - 02.12.2022 10:00 (UTC)","273","n/e","13","14552","750","0","n/e","n/e","n/e","44","","2220","518","n/e","n/e","2234","n/e","355","21","n/e","23"
"BZN|IT-North","02.12.2022 10:00 - 02.12.2022 11:00 (UTC)","269","n/e","13","14468","749","0","n/e","n/e","n/e","86","","2282","808","n/e","n/e","2204","n/e","512","21","n/e","23"
"BZN|IT-North","02.12.2022 11:00 - 02.12.2022 12:00 (UTC)","264","n/e","11","14464","748","5","n/e","n/e","n/e","71","","2359","764","n/e","n/e","2212","n/e","464","22","n/e","24"
"BZN|IT-North","02.12.2022 12:00 - 02.12.2022 13:00 (UTC)","264","n/e","11","14467","746","10","n/e","n/e","n/e","22","","2279","820","n/e","n/e","2174","n/e","383","22","n/e","23"
"BZN|IT-North","02.12.2022 13:00 - 02.12.2022 14:00 (UTC)","266","n/e","12","14577","748","3","n/e","n/e","n/e","51","","2594","908","n/e","n/e","2205","n/e","195","20","n/e","25"
"BZN|IT-North","02.12.2022 14:00 - 02.12.2022 15:00 (UTC)","264","n/e","12","14712","747","0","n/e","n/e","n/e","143","","2919","826","n/e","n/e","2195","n/e","78","22","n/e","27"
"BZN|IT-North","02.12.2022 15:00 - 02.12.2022 16:00 (UTC)","265","n/e","12","14649","748","0","n/e","n/e","n/e","518","","3209","782","n/e","n/e","2236","n/e","4","23","n/e","28"
"BZN|IT-North","02.12.2022 16:00 - 02.12.2022 17:00 (UTC)","263","n/e","13","13932","744","10","n/e","n/e","n/e","579","","3326","908","n/e","n/e","2248","n/e","0","23","n/e","32"
"BZN|IT-North","02.12.2022 17:00 - 02.12.2022 18:00 (UTC)","264","n/e","13","14053","748","10","n/e","n/e","n/e","347","","3131","506","n/e","n/e","2205","n/e","0","24","n/e","33"
"BZN|IT-North","02.12.2022 18:00 - 02.12.2022 19:00 (UTC)","264","n/e","13","14202","743","10","n/e","n/e","n/e","325","","2789","519","n/e","n/e","2217","n/e","0","23","n/e","33"
"BZN|IT-North","02.12.2022 19:00 - 02.12.2022 20:00 (UTC)","265","n/e","13","13793","739","0","n/e","n/e","n/e","223","","2258","444","n/e","n/e","2215","n/e","0","23","n/e","37"
"BZN|IT-North","02.12.2022 20:00 - 02.12.2022 21:00 (UTC)","264","n/e","12","11601","717","0","n/e","n/e","n/e","12","","1517","196","n/e","n/e","2241","n/e","0","24","n/e","51"
"BZN|IT-North","02.12.2022 21:00 - 02.12.2022 22:00 (UTC)","264","n/e","11","9659","719","0","n/e","n/e","n/e","0","","1399","172","n/e","n/e","2176","n/e","0","26","n/e","60"
"BZN|IT-North","02.12.2022 22:00 - 02.12.2022 23:00 (UTC)","262","n/e","10","8648","719","0","n/e","n/e","n/e","","1","1287","108","n/e","n/e","2066","n/e","0","26","n/e","64"
"BZN|IT-North","02.12.2022 23:00 - 03.12.2022 00:00 (UTC)","262","n/e","11","6373","651","0","n/e","n/e","n/e","","26","1024","49","n/e","n/e","1818","n/e","0","26","n/e","91"
"BZN|IT-North","03.12.2022 00:00 - 03.12.2022 01:00 (UTC)","266","n/e","11","5215","634","0","n/e","n/e","n/e","","74","923","20","n/e","n/e","1729","n/e","0","24","n/e","93"
"BZN|IT-North","03.12.2022 01:00 - 03.12.2022 02:00 (UTC)","263","n/e","12","5361","632","0","n/e","n/e","n/e","","73","854","19","n/e","n/e","1566","n/e","0","25","n/e","94"
"BZN|IT-North","03.12.2022 02:00 - 03.12.2022 03:00 (UTC)","265","n/e","12","5191","635","0","n/e","n/e","n/e","","443","831","19","n/e","n/e","1577","n/e","0","24","n/e","97"
"BZN|IT-North","03.12.2022 03:00 - 03.12.2022 04:00 (UTC)","264","n/e","14","5144","629","7","n/e","n/e","n/e","","657","865","19","n/e","n/e","1502","n/e","0","29","n/e","94"
"BZN|IT-North","03.12.2022 04:00 - 03.12.2022 05:00 (UTC)","264","n/e","15","5577","614","12","n/e","n/e","n/e","","718","809","19","n/e","n/e","1569","n/e","0","28","n/e","93"
"BZN|IT-North","03.12.2022 05:00 - 03.12.2022 06:00 (UTC)","268","n/e","13","6600","635","12","n/e","n/e","n/e","","75","881","35","n/e","n/e","1723","n/e","0","28","n/e","97"
"BZN|IT-North","03.12.2022 06:00 - 03.12.2022 07:00 (UTC)","261","n/e","13","8086","717","12","n/e","n/e","n/e","33","","1169","194","n/e","n/e","1857","n/e","0","29","n/e","93"
"BZN|IT-North","03.12.2022 07:00 - 03.12.2022 08:00 (UTC)","253","n/e","13","8924","750","2","n/e","n/e","n/e","83","","1716","459","n/e","n/e","1871","n/e","4","29","n/e","94"
"BZN|IT-North","03.12.2022 08:00 - 03.12.2022 09:00 (UTC)","263","n/e","13","8880","750","2","n/e","n/e","n/e","195","","1834","579","n/e","n/e","1819","n/e","74","32","n/e","91"
"BZN|IT-North","03.12.2022 09:00 - 03.12.2022 10:00 (UTC)","263","n/e","13","9040","751","12","n/e","n/e","n/e","285","","1634","496","n/e","n/e","1840","n/e","109","31","n/e","91"
"BZN|IT-North","03.12.2022 10:00 - 03.12.2022 11:00 (UTC)","263","n/e","13","9244","751","12","n/e","n/e","n/e","161","","1208","381","n/e","n/e","1870","n/e","156","33","n/e","85"
"BZN|IT-North","03.12.2022 11:00 - 03.12.2022 12:00 (UTC)","264","n/e","13","9388","751","12","n/e","n/e","n/e","130","","1337","393","n/e","n/e","1857","n/e","178","32","n/e","82"
"BZN|IT-North","03.12.2022 12:00 - 03.12.2022 13:00 (UTC)","264","n/e","14","9271","749","12","n/e","n/e","n/e","139","","1380","383","n/e","n/e","1850","n/e","135","32","n/e","81"
"BZN|IT-North","03.12.2022 13:00 - 03.12.2022 14:00 (UTC)","262","n/e","14","9229","747","12","n/e","n/e","n/e","189","","1826","301","n/e","n/e","1862","n/e","83","33","n/e","79"
"BZN|IT-North","03.12.2022 14:00 - 03.12.2022 15:00 (UTC)","264","n/e","14","9059","745","12","n/e","n/e","n/e","22","","1518","278","n/e","n/e","1900","n/e","29","32","n/e","79"
"BZN|IT-North","03.12.2022 15:00 - 03.12.2022 16:00 (UTC)","265","n/e","14","9325","744","12","n/e","n/e","n/e","164","","1644","532","n/e","n/e","1896","n/e","0","33","n/e","80"
"BZN|IT-North","03.12.2022 16:00 - 03.12.2022 17:00 (UTC)","266","n/e","15","8854","738","12","n/e","n/e","n/e","398","","2655","870","n/e","n/e","1939","n/e","0","33","n/e","78"
"BZN|IT-North","03.12.2022 17:00 - 03.12.2022 18:00 (UTC)","265","n/e","15","8983","744","12","n/e","n/e","n/e","196","","2778","594","n/e","n/e","1882","n/e","0","34","n/e","75"
"BZN|IT-North","03.12.2022 18:00 - 03.12.2022 19:00 (UTC)","264","n/e","16","8916","745","12","n/e","n/e","n/e","169","","1955","430","n/e","n/e","1874","n/e","0","34","n/e","83"
"BZN|IT-North","03.12.2022 19:00 - 03.12.2022 20:00 (UTC)","270","n/e","16","8330","730","2","n/e","n/e","n/e","10","","1306","152","n/e","n/e","1773","n/e","0","35","n/e","92"
"BZN|IT-North","03.12.2022 20:00 - 03.12.2022 21:00 (UTC)","267","n/e","16","7038","733","2","n/e","n/e","n/e","","197","1044","41","n/e","n/e","1807","n/e","0","35","n/e","91"
"BZN|IT-North","03.12.2022 21:00 - 03.12.2022 22:00 (UTC)","265","n/e","15","6938","727","2","n/e","n/e","n/e","","198","942","27","n/e","n/e","1912","n/e","0","38","n/e","90"
"BZN|IT-North","03.12.2022 22:00 - 03.12.2022 23:00 (UTC)","268","n/e","14","6844","727","2","n/e","n/e","n/e","","76","938","49","n/e","n/e","1755","n/e","0","37","n/e","92"
"BZN|IT-North","03.12.2022 23:00 - 04.12.2022 00:00 (UTC)","265","n/e","14","5366","730","3","n/e","n/e","n/e","","11","877","97","n/e","n/e","1381","n/e","0","36","n/e","96"
"BZN|IT-North","04.12.2022 00:00 - 04.12.2022 01:00 (UTC)","267","n/e","14","5222","728","8","n/e","n/e","n/e","","31","838","26","n/e","n/e","1384","n/e","0","37","n/e","95"
"BZN|IT-North","04.12.2022 01:00 - 04.12.2022 02:00 (UTC)","270","n/e","14","4922","727","13","n/e","n/e","n/e","","76","815","27","n/e","n/e","1324","n/e","0","39","n/e","93"
"BZN|IT-North","04.12.2022 02:00 - 04.12.2022 03:00 (UTC)","268","n/e","13","4146","727","3","n/e","n/e","n/e","","519","793","28","n/e","n/e","1125","n/e","0","38","n/e","80"
"BZN|IT-North","04.12.2022 03:00 - 04.12.2022 04:00 (UTC)","268","n/e","13","4871","657","13","n/e","n/e","n/e","","921","807","27","n/e","n/e","1096","n/e","0","37","n/e","70"
"BZN|IT-North","04.12.2022 04:00 - 04.12.2022 05:00 (UTC)","267","n/e","13","5619","651","13","n/e","n/e","n/e","","950","791","34","n/e","n/e","1147","n/e","0","36","n/e","62"
"BZN|IT-North","04.12.2022 05:00 - 04.12.2022 06:00 (UTC)","269","n/e","13","5340","660","13","n/e","n/e","n/e","","947","837","31","n/e","n/e","1277","n/e","0","33","n/e","65"
"BZN|IT-North","04.12.2022 06:00 - 04.12.2022 07:00 (UTC)","267","n/e","12","5848","660","13","n/e","n/e","n/e","","419","1054","78","n/e","n/e","1386","n/e","0","33","n/e","68"
"BZN|IT-North","04.12.2022 07:00 - 04.12.2022 08:00 (UTC)","267","n/e","13","5966","641","13","n/e","n/e","n/e","","459","1504","65","n/e","n/e","1391","n/e","50","32","n/e","60"
